player_color,move
white,6-4/6-5
black,8-2/13-7/24-18/24-18
white,5-4/13-8
black,7-6/13-8
white,13-8/13-10
black,6-4/13-10
white,10-4/13-8
black,6-3/10-4
white,6-5/13-8
black,13-10/10-7/7-4/13-10
white,6-4/8-4
black,4-2/10-7
white,6-4/8-3
black,6-4/7-6
white,5-4/24-18
black,6-1/6-4
white,25-22/18-16
black,25-24/8-4
white,8-4/22-16
black,6-4/8-4
white,16-13/13-8
black,2-1/6-1
white,8-5/8-5/5-2/5-2
black,18-16/18-15
white,8-2/8-3
black,24-18/18-16
white,16-13/13-8
black,8-7/7-4
white,2-1/8-4
black,4-2/16-11
white,8-4/1-0
black,11-10/10-4
white,4-0/2-0/2-0/4-0
black,15-10/10-4
white,3-2/2-0
black,16-11/11-6/2-0/6-1
white,4-1/1-0
black,4-1/4-1/4-1/4-1
white,3-2/2-1/1-0/4-3
black,4-0/4-0
white,3-1/1-0
black,4-1/1-0
white,4-1/1-0
black,1-0/2-0/4-0/4-0
white,4-3/3-2/2-1/1-0
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,4-3/3-0
black,1-0/1-0
white,4-3/3-0
black,1-0
