player_color,move
black,8-4/24-23
white,6-1/24-18
black,25-22/23-22
white,6-1/6-1/13-8/13-8
black,22-16/13-10
white,6-1/6-1/13-8/18-13
black,6-4/8-4
white,13-10/10-4
black,6-4/10-4
white,8-4/13-8
black,8-4/13-10
white,8-5/5-4
black,10-7/7-3
white,8-5/13-10/10-7/7-4
black,6-2/6-3
white,5-4/8-6
black,13-8/13-12
white,8-2/2-1
black,13-8/22-16
white,6-1/8-7
black,6-4/8-5
white,7-4/8-6
black,8-3/16-11/11-6/6-1
white,25-23/6-5
black,25-19/5-4
white,4-2/5-4
black,19-13/13-9
white,23-18/18-16
black,25-19/19-18
white,16-14/14-11
black,12-7/18-16
white,2-1/11-7
black,7-1/16-12
white,7-1/1-0
black,12-7/7-1
white,1-0/4-1
black,3-1/16-11
white,4-1/1-0
black,11-6/6-4
white,4-2/2-0
black,3-2/4-1
white,1-0/1-0
black,3-1/2-0
white,1-0/1-0
black,4-0/4-0
white,4-0/1-0/4-0/4-0
black,4-0/4-0/4-0/4-0
white,1-0/1-0
black,4-0/4-0
white,1-0
