player_color,move
black,8-7/7-4
white,8-4/13-8
black,13-8/24-18
white,13-7/7-6
black,25-22/13-8
white,6-5/6-1
black,25-20/20-14
white,25-21/6-4
black,25-20/20-14
white,6-5/6-5/5-4/5-4
black,8-4/13-7
white,25-22/8-4
black,7-4/8-4
white,8-7/7-4
black,6-4/8-2
white,8-4/13-8
black,13-8/14-13
white,13-10/10-7/7-4/13-10
black,8-4/13-12
white,6-1/10-7
black,6-4/13-12
white,7-1/22-20
black,8-4/12-9
white,8-4/20-18
black,6-4/6-4/22-20/20-18
white,18-16/24-20
black,25-20/12-6
white,16-10/10-4/24-18/18-12
black,6-4/14-10
white,20-18/18-13
black,6-1/10-5/18-13/13-8
white,25-20/13-10
black,25-20/8-4
white,20-14/14-8/8-2/10-4
black,20-16/16-12/12-8/8-4
white,2-1/1-0
black,2-1/20-16
white,1-0/1-0
black,16-11/11-5
white,4-2/1-0
black,5-0/4-0
white,2-0/4-0
black,1-0/1-0
white,4-1/1-0
black,4-1/4-0
white,4-2/2-0
black,4-2/2-1
white,4-2/2-1
black,1-0/1-0
white,4-3/1-0
black,4-2/2-0
white,4-1/1-0
black,4-1/1-0
white,4-1/1-0
black,4-2/2-0
white,4-1/1-0
black,4-3/3-0
white,3-0/4-0
black,4-1/1-0
white,4-3/3-0
