player_color,move
black,8-7/7-4
white,13-7/7-4
black,8-4/8-4/24-20/20-16
white,6-4/13-10
black,6-4/13-8
white,10-9/9-4
black,25-22/13-8
white,6-1/6-1/13-8/13-8
black,25-22/13-12
white,25-24/24-18
black,6-4/8-4
white,8-2/8-2/24-18/24-18
black,4-3/13-11
white,2-1/6-4
black,3-1/6-4/6-4/6-4
white,2-1/6-1
black,11-8/13-8
white,18-12/18-13
black,25-19/19-18
white,8-4/13-12
black,8-3/22-20
white,18-13/13-12
black,18-15/22-20
white,8-4/12-9
black,15-10/10-4
white,8-4/4-1
black,8-7/7-2
white,9-8/12-9
black,20-17/17-11
white,25-23/9-5
black,25-23/25-22
white,5-1/12-6
black,11-8/23-17
white,6-2/2-1
black,17-12/22-16
white,23-22/4-3/3-2/2-1
black,25-19/19-16
white,22-18/18-13
black,25-20/20-17
white,13-12/12-8
black,25-20/20-17
white,25-23/23-19
black,17-14/14-12
white,19-16/16-14
black,8-4/8-5
white,14-11/11-6
black,5-2/12-8
white,1-0/1-0/1-0/6-0
black,16-10/16-14
white,1-0/1-0
black,10-6/6-4
white,1-0/1-0
black,4-1/14-10
white,1-0/1-0
black,2-1/4-3/3-2/2-1
white,4-3/3-0
black,4-2/10-4
white,4-1/1-0
black,8-4/2-0
white,4-2/2-1
black,4-0/4-0/4-0/4-0
white,1-0/4-0
black,1-0/4-0
white,4-2/2-1
black,4-2/2-0
white,1-0
