player_color,move
white,6-4/13-10
black,13-10/13-8
white,8-4/10-4
black,6-5/10-4
white,13-10/10-4
black,5-4/13-8
white,6-4/13-10
black,8-3/13-7
white,10-4/13-10
black,13-8/24-18
white,6-4/10-4
black,18-13/13-10
white,6-4/8-4
black,7-6/8-4
white,6-4/8-4
black,6-3/6-4
white,4-1/13-10/10-7/7-4
black,25-20/6-5
white,4-2
black,5-4/8-4
white,4-2/4-2/4-2/4-2
black,20-17/3-2
white,24-23/4-1
black,25-22/8-4
white,23-18/18-12
black,6-4/17-12
white,12-7/7-1
black,3-2/8-4
white,2-1/24-18
black,8-4/10-7
white,25-22/4-1/22-19/19-16
black,25-20/20-18
white,2-1/16-13
black,
white,2-1/2-1/2-1/13-12
black,25-19/7-3
white,12-11/11-8
black,19-18/22-20
white,8-5/5-4
black,25-19/19-16
white,1-0/1-0
black,2-1/18-16
white,4-1/1-0
black,16-12/18-12
white,1-0/1-0
black,3-2/12-6
white,1-0/1-0
black,4-2/4-2/4-2/6-4
white,1-0/1-0
black,12-8/8-3
white,4-3/3-1
black,16-13/3-2
white,1-0/1-0
black,13-8/8-4
white,4-0/4-0
black,4-2/2-0
white,4-1/4-0
black,4-0/4-0
white,1-0
