player_color,move
black,6-4/13-7
white,13-8/13-7
black,6-2/8-4/8-4/8-4
white,6-4/8-4
black,6-4/7-3
white,13-8/6-3
black,13-9/9-8
white,7-2/8-4
black,6-4/24-18
white,6-4/8-4
black,6-4/24-18
white,6-5/6-5/5-4/5-4
black,13-10/10-7/18-15/7-4
white,13-10/10-4
black,25-20/13-12
white,25-22/22-19/19-16/16-13
black,25-23/25-20
white,25-22/8-4
black,20-18/20-15
white,8-4/22-16
black,13-12/23-18
white,25-22/24-22
black,15-10/10-4
white,24-19/19-18
black,18-13/18-13/13-8/13-8
white,3-2/18-12
black,12-10/10-4
white,12-9/9-4
black,8-7/7-6/6-5/5-4
white,2-1/16-15/15-14/14-13
black,18-15/15-10
white,22-18/18-12
black,2-1/10-8
white,13-12/22-19
black,8-3/8-5
white,12-9/9-4
black,5-4/8-3
white,19-18/4-2
black,3-2/3-1
white,4-1/12-8
black,2-1/1-0
white,8-6/6-1
black,1-0/1-0
white,4-1/18-13
black,4-2/2-0
white,4-2/13-7
black,4-3/3-0
white,2-1/7-4
black,4-3/3-0
white,4-0/4-0
black,4-0/4-0
white,2-1/1-0
black,4-2/2-0
white,4-2/2-1
black,4-0/4-0/4-0/4-0
white,4-1/4-0
black,4-3/3-2/2-1/1-0
white,4-1/4-3
black,4-0
