player_color,move
black,13-8/13-10
white,13-7/7-6
black,8-4/13-10
white,8-7/7-4
black,10-4/10-9
white,6-4/8-4
black,8-4/24-20/20-16/13-9
white,8-4/24-18
black,8-4/24-18
white,13-10/10-7/7-4/13-10
black,
white,6-1/24-20
black,25-22/8-4
white,6-5/5-1
black,13-7/7-6
white,25-22/10-4
black,9-6/9-4
white,13-12/22-16
black,6-3/22-16
white,6-1/6-4
black,6-1/6-4
white,6-5/13-7
black,6-4/16-13
white,
black,6-1/13-12
white,25-22/22-16
black,25-20/6-1/20-15/15-10
white,25-22/7-4/22-19/19-16
black,25-22/12-11
white,16-13/13-10/10-7/7-4
black,16-13/10-6
white,16-11/11-6/6-1/16-11
black,11-10/10-4
white,11-8/8-7
black,6-4/13-9
white,7-2/20-15/15-10/10-5
black,4-3/22-16
white,2-0/5-2
black,9-5/5-4
white,2-1/1-0
black,3-1/16-10
white,1-0/1-0
black,10-5/5-3
white,1-0/1-0
black,3-1/4-0
white,4-2/2-1
black,4-0/4-0/4-0/4-0
white,4-1/1-0
black,4-3/3-0
white,4-3/3-0
black,4-2/2-0
white,1-0/4-1
black,4-3/3-0
white,4-0/4-0/4-0/4-0
black,4-2/2-0
white,1-0/4-1
black,1-0/1-0/1-0/4-0
white,1-0
