player_color,move
black,6-2/13-8
white,6-4/8-4
black,8-4/13-8
white,6-4/8-4
black,6-5/6-5/5-4/5-4
white,8-4/13-10
black,6-4/8-4
white,6-5/10-4
black,13-8/24-18
white,5-2/6-1
black,25-22/8-4
white,13-9/9-4
black,8-4/13-7
white,13-7/7-1/13-7/7-1
black,25-22/7-6
white,13-10/10-4
black,6-5/13-8
white,6-1/24-20
black,25-19/6-3
white,2-1/24-19
black,8-5/5-3
white,
black,8-2/19-18
white,
black,8-3/18-13/13-8/8-3
white,25-20/19-13
black,22-17/22-20
white,13-11/11-9/9-7/7-5
black,25-23/23-20
white,25-24/20-19/19-18/18-17
black,17-12/12-8
white,25-20/20-19
black,20-17/17-11
white,19-14/14-11
black,25-19/19-16
white,11-7/7-4
black,8-7/7-1
white,25-19/19-17
black,16-11/11-5
white,17-16/16-11
black,4-0/5-0
white,11-9/9-5
black,2-1/3-0
white,5-2/2-0
black,3-1/1-0
white,4-2/2-0
black,4-1/1-0
white,4-2/2-0
black,1-0/1-0/3-1/3-1
white,4-3/3-0
black,1-0/2-0
white,1-0/1-0/4-1/4-1
black,4-3/1-0
white,4-0/4-0/4-0/4-0
black,4-1/1-0
white,1-0/1-0
black,3-1/1-0
white,1-0/1-0
black,4-0/4-1
white,1-0
