player_color,move
white,24-22/13-10
black,8-7/7-4
white,6-4/8-4
black,6-4/6-5
white,10-4/22-16/16-10/10-4
black,5-4/13-8
white,6-5/6-5/5-4/5-4
black,6-4/13-10
white,8-5/5-4
black,6-2/8-4/8-4/8-4
white,6-4/13-8
black,2-1/13-10
white,25-24/13-10
black,25-22/6-4
white,10-9/9-4
black,10-4/13-10
white,8-4/24-18
black,22-19/19-18
white,
black,13-10/24-22
white,25-23/13-11/11-9/9-7
black,25-19/22-18
white,25-22/13-7
black,25-20/10-9
white,7-1/23-22
black,25-24/24-20
white,25-24/24-18
black,9-8/10-4
white,8-7/22-18
black,10-5/8-5
white,7-6/6-4
black,25-20/5-3
white,25-20/18-17
black,25-22/20-18
white,17-14/14-8
black,22-19/19-18
white,18-13/13-10
black,3-1/18-17
white,25-24/20-18
black,25-19/19-18
white,18-13/18-16
black,17-12/20-18
white,25-20/10-4
black,20-19/19-16
white,16-11/24-20
black,12-8/8-4/16-12/18-14
white,25-19/19-18
black,14-12/18-15
white,18-12/12-7
black,25-22/22-17
white,7-6/6-2
black,15-9/17-13
white,20-18/18-17
black,9-7/13-9
white,20-14/17-14
black,7-4/12-6
white,14-11/14-12
black,4-1/4-2
white,12-7/7-1
black,9-5/5-2
white,11-6/1-0/2-0/6-1
black,6-4/12-6
white,1-0/4-0/4-0/4-0
black,2-0/6-1
white,4-0/4-0
black,4-1/4-1/4-1/4-1
white,4-2/2-0
black,4-2/4-2/4-2/4-2
white,4-2/2-0/4-2/2-0
black,2-0/2-1
white,4-2/2-0
black,4-0/4-0
white,4-2/2-0
black,2-1/2-0
white,4-1/1-0
black,2-0/4-1
white,4-1/1-0
