player_color,move
white,8-4/13-10
black,13-7/7-6
white,6-4/10-9
black,24-23/23-18
white,8-4/9-4
black,6-4/8-4
white,6-5/8-4
black,6-4/24-18
white,5-1/24-18
black,8-4/8-7
white,25-23/24-22/22-20/20-18
black,25-23/23-17
white,13-10/10-4
black,18-15/18-13
white,13-7/7-4
black,6-4/17-11
white,6-5/5-1
black,13-9/15-14
white,13-9/9-4
black,9-4/14-10
white,6-4/23-22
black,10-4/13-12
white,25-20/22-16
black,11-10/13-7
white,25-20/6-3
black,13-9/9-4
white,25-24/24-18
black,25-22/10-4
white,25-23/18-16/16-14/14-12
black,25-22/6-1
white,23-18/18-16
black,6-4/22-16
white,20-18/18-17
black,6-5/22-18
white,25-19/19-18
black,12-6/6-3
white,16-13/18-12
black,5-4/18-15
white,17-15/15-12
black,15-11/16-12/12-8/8-4
white,25-19/19-16
black,11-10/10-8
white,16-10/10-5
black,8-4/3-0
white,5-1/12-6
black,1-0/4-1
white,6-4/12-11
black,1-0/4-0/4-0/4-0
white,11-5/12-6/5-0/6-0
black,4-1/1-0/4-1/1-0
white,4-3/3-0
black,4-0/4-0
white,1-0/1-0
black,4-2/2-0
white,4-2/4-1
black,4-3/3-2/2-1/1-0
white,4-2/2-0
black,4-0/4-0
white,4-0/4-0
black,4-2/2-0
