player_color,move
white,6-4/13-10
black,13-10/13-8
white,6-4/13-8
black,6-4/13-10
white,6-4/8-4
black,10-9/10-4
white,10-4/13-10
black,9-8/24-18
white,10-7/7-4/13-10/13-10
black,25-22/6-4
white,10-9/9-4
black,13-12/24-18
white,8-4/10-4
black,12-11/18-16
white,6-5/8-4
black,6-5/6-5/5-4/5-4
white,6-4/8-4
black,6-4/13-8
white,24-18/18-16
black,8-5/5-4
white,5-4/24-20
black,16-13/13-10/10-7/7-4
white,16-14/14-13
black,25-19/19-16
white,13-10/10-5
black,22-19/19-14
white,20-14/14-8/8-2/5-0
black,4-1/14-12
white,2-0/4-1
black,12-7/7-4
white,1-0/4-0
black,4-1/8-3
white,4-0/4-0/4-0/4-0
black,8-2/2-1
white,4-0/4-0
black,3-2/8-3
white,4-2/4-1
black,3-1/4-1
white,1-0/2-0
black,8-2/8-4
white,4-2/2-1
black,4-1/16-12
white,1-0/4-0
black,4-1/12-6
white,4-2/2-1
black,6-3/2-0
white,1-0
