player_color,move
black,13-11/6-5
white,8-7/7-4
black,8-4/11-6
white,13-10/10-7/7-4/13-10
black,8-4/13-8
white,6-4/13-10
black,6-4/6-4/24-22/22-20
white,6-4/10-9
black,13-8/13-10
white,9-4/13-12
black,25-23/20-18/18-16/16-14
white,6-4/8-4
black,5-2/8-4
white,8-7/7-4
black,8-3/14-9/9-4/23-18
white,6-1/6-1/10-5/13-8
black,25-22/6-4
white,5-4/24-18
black,18-17/8-4
white,25-24/24-18
black,6-1/17-12/22-17/17-12
white,25-20/18-16
black,12-7/12-7/7-2/7-2
white,25-20/20-19
black,25-22/22-18
white,19-18/18-13
black,3-1/18-15
white,13-10/10-4
black,25-20/10-4
white,16-12/20-17
black,20-17/17-12
white,12-6/6-4
black,12-7/7-4
white,17-13/13-11
black,2-0/2-0
white,11-6/6-4
black,2-1/1-0
white,12-6/6-5
black,1-0/1-0
white,5-4/1-0
black,4-0/4-0
white,4-1/4-3
black,4-1/1-0
white,3-1/4-0
black,4-3/3-0
white,4-2/4-2/4-2/4-2
black,4-2/2-1
white,2-0/2-0
black,1-0/4-0
white,4-0/4-2
black,4-3/3-0
white,4-2/4-0
black,4-3/3-0
white,4-0/4-2
black,4-1/1-0
white,2-0/2-0
black,4-3/3-2/2-1/1-0
