player_color,move
white,6-4/8-4
black,8-4/24-18
white,8-4/24-18
black,4-3/13-9
white,6-4/13-10
black,8-4/13-10
white,6-4/13-10
black,6-4/8-4
white,10-4/24-23
black,24-22/22-18
white,6-4/13-10
black,3-2/9-4
white,25-22/13-8
black,13-9/13-10
white,6-4/10-4
black,9-5/13-9/5-1/18-14
white,8-4/13-10
black,6-5/6-5/5-4/5-4
white,10-8/10-4
black,9-6/10-4
white,18-13/22-20
black,18-12/4-1
white,
black,10-4/14-10
white,25-22/22-16
black,6-3/10-4
white,16-13/13-10/10-7/7-4
black,25-24/6-5/5-4/24-23
white,
black,6-4
white,25-19/8-6
black,3-1/23-19
white,25-19/19-17
black,19-18/18-13
white,19-15/17-12
black,25-19/19-17
white,25-19/12-8
black,25-19/19-17
white,25-23/15-13/13-11/11-9
black,25-24/17-13
white,9-8/23-20
black,13-8/24-22
white,8-3/19-18
black,25-20/8-3/20-15/15-10
white,18-14/14-8
black,3-1/10-4
white,20-17/17-12
black,1-0/4-1
white,8-4/12-6
black,4-2/2-0
white,6-1/1-0
black,4-0/4-0/4-0/4-0
white,4-0/3-0
black,4-3/3-0
white,4-0/4-2
black,4-0/4-0/4-0/4-0
white,2-1/1-0/4-3/3-2
black,1-0/1-0
white,4-1/2-0
black,1-0/1-0
