player_color,move
white,8-6/6-5
black,8-4/13-10
white,8-2/13-7/13-7/24-18
black,6-4/6-4/24-22/22-20
white,25-22/8-4
black,8-5/5-4
white,6-4/22-18
black,8-5/5-4
white,24-20/20-15
black,
white,7-3/7-4
black,25-23/20-16
white,25-23/15-9
black,25-22/23-20/20-17/17-14
white,25-22/23-22
black,14-10/10-4
white,9-4/22-18
black,6-3/3-2
white,25-22/6-4
black,2-1/24-18
white,13-10/22-18
black,6-1/6-1/13-8/13-8
white,13-9/9-8
black,13-8/22-20
white,10-4/13-12
black,25-22/22-16
white,8-5/12-11
black,25-24/8-4
white,6-4/11-8
black,18-13/13-12
white,5-2/18-12
black,12-6/6-4
white,2-1/18-15
black,25-20/16-11/11-6/6-1
white,6-4/15-12
black,8-3/8-4
white,6-4/18-17
black,20-17
white,25-20/17-13
black,17-14/14-9
white,13-7/7-3
black,9-7/7-3
white,25-20/3-2
black,3-2/2-0
white,12-10/12-11
black,3-2/2-0
white,11-7/7-6
black,1-0/1-0
white,10-5/5-4
black,1-0/1-0/4-2/2-0
white,2-1/6-1
black,4-2/2-0
white,4-3/3-1
black,4-3/3-1
white,20-15/15-11
black,1-0/4-1
white,4-1/20-14
black,4-3/1-0
white,4-1/14-12
black,3-2/2-0
white,11-10/10-6
black,4-0/4-0
white,6-5/12-6
black,4-0/4-0
