player_color,move
black,13-8/24-18
white,24-22/22-21
black,6-4/8-4
white,25-22/13-10/10-7/7-4
black,25-20/6-4
white,8-5/5-4
black,25-22/8-4
white,8-4/13-10
black,6-4/8-4
white,6-2/4-1
black,25-24/6-5/5-4/24-23
white,
black,8-4/23-18
white,25-23/25-23/22-20/20-18
black,6-5/13-10
white,8-4/23-22
black,5-4/10-6
white,23-22/24-22
black,13-10/10-4
white,10-4/13-10
black,6-5/5-2
white,10-4/13-8
black,13-8/13-8/18-13/13-8
white,6-4/13-7
black,8-7/7-2
white,25-19/19-13/22-16/16-10
black,2-1/8-4
white,6-3/13-7
black,25-20/8-4
white,6-4/10-4
black,20-15/15-13
white,7-1/7-4
black,13-8/8-4
white,8-2/22-19
black,1-0/2-0
white,6-1/22-18
black,4-1/4-0
white,4-1/18-15/15-12/19-16
black,4-3/1-0
white,3-1/4-2/16-14/14-12
black,3-2/2-0
white,12-7/7-1
black,4-2/2-1
white,4-1/12-6
black,1-0/4-0
white,6-2/2-0
black,4-3/3-0
white,1-0/1-0
black,4-2/2-0
white,4-0/4-0/4-0/4-0
black,4-0/4-0/4-0/4-0
white,2-0/2-1
black,4-2/2-0/4-2/2-0
