player_color,move
white,6-4/8-4
black,24-23/23-18
white,8-4/13-10
black,6-4/6-4/13-11/6-4
white,10-4/13-10
black,8-4/24-18
white,6-1/13-10
black,8-4/11-10
white,10-4/10-4/24-18/24-18
black,10-5/5-4
white,8-4/13-10
black,8-4/13-10
white,13-9/9-4
black,6-4/13-10
white,6-5/10-4
black,10-5/5-4
white,5-4/18-14
black,6-4/13-12
white,6-2/2-1
black,10-6/13-12
white,6-1/18-14
black,18-17/17-12
white,14-10/10-9
black,6-5/18-12
white,9-6/14-8
black,12-6/6-4
white,6-4/8-5
black,5-1/12-6
white,4-2/5-0
black,6-2/12-6
white,2-1/1-0
black,4-1/6-2
white,4-1/4-1/4-1/4-1
black,12-8/8-4/2-0/2-0
white,1-0/4-0/4-0/4-0
black,4-0/4-0
white,1-0/1-0
black,4-3/3-0
white,4-3/3-0
black,4-3/3-0
white,4-1/1-0
black,4-0/4-0
white,4-2/2-1
black,4-3/3-0
white,1-0/1-0
black,1-0/4-1
white,1-0/1-0
black,4-0/4-0
white,1-0
