player_color,move
black,6-4/24-23
white,6-5/6-5/5-4/5-4
black,8-4/23-18
white,13-8/24-18
black,6-4/13-8
white,24-23/13-11
black,8-4/6-2/18-14/14-10
white,25-23/25-24
black,25-23/24-22/22-20/20-18
white,4-3/6-3
black,10-7/13-10/7-4/13-10
white,25-20/23-20
black,10-9/10-4
white,6-4/24-18
black,8-7/8-7/7-6/7-6
white,25-22/20-14
black,9-8/23-18
white,13-10/10-4
black,13-8/13-10
white,6-4/13-12
black,10-5/18-14
white,25-24/13-12/24-23/23-22
black,14-11/11-6
white,25-20/3-2
black,25-19/8-6
white,12-9/9-4
black,6-1/19-14/14-9/9-4
white,20-17/22-20
black,25-19/18-14
white,8-5/5-4
black,14-10/10-4
white,8-5/5-2/17-14/14-11
black,6-2/19-16
white,2-1/22-20
black,2-1/6-2
white,11-5/12-6/20-14/14-8
black,6-2/16-10
white,6-3/8-4
black,6-2/6-2/10-6/2-0
white,4-1/5-2/8-5/5-2
black,6-5/5-2
white,25-22/8-4
black,2-0/2-0/2-0/2-0
white,3-1/22-16
black,1-0/1-0
white,2-1/16-11
black,4-0/4-0/4-0/4-0
white,11-7/7-1
black,4-3/3-0
white,2-0/3-0
black,4-3/3-0
white,4-0/4-0
black,4-0/4-0
