player_color,move
white,8-7/7-4
black,24-18/24-22
white,13-7/13-7/7-1/7-1
black,
white,13-7/7-4
black,25-20/8-4
white,24-23/6-1
black,6-4/13-8
white,6-5/6-5/5-4/5-4
black,
white,6-4/6-4/24-22/22-20
black,25-23/23-22
white,8-4/23-22
black,13-10/10-7/7-4/13-10
white,13-10/22-20
black,8-4/13-10
white,8-4/13-8
black,10-4/13-8
white,8-5/5-4
black,8-7/10-4
white,10-7/20-16
black,6-4/8-4
white,7-4/16-10
black,6-5/7-4
white,25-20/10-9
black,25-22/6-5
white,25-24/9-6
black,5-2/6-3/22-19/19-16
white,25-22/24-20
black,25-22/8-6
white,22-19/19-14
black,25-20/22-18
white,14-12/12-6
black,22-18/22-19
white,25-20/4-3
black,19-13/13-12
white,20-14/14-9
black,25-22/2-1
white,25-23/9-3
black,
white,20-16/16-12/12-8/8-4
black,25-23/23-22
white,25-20/23-19
black,18-16/22-19
white,19-16/20-14
black,12-7/7-4
white,14-8/8-3
black,18-16/19-13
white,16-10/10-4/1-0/3-0
black,4-2/2-1
white,1-0/1-0
black,4-1/20-18
white,4-1/1-0
black,16-12/18-12
white,4-3/4-0
black,13-12/16-10
white,3-2/2-0
black,4-1/10-5
white,4-1/1-0
black,12-7/7-1
white,4-1/1-0
black,12-7/7-2/12-7/7-2
white,4-1/1-0
black,4-1/5-3
white,4-2/2-0
black,4-1/4-0
white,4-1/1-0
black,3-1/4-0
white,4-2/2-0
black,4-3/2-0
white,4-1/1-0
black,3-1/2-0
white,4-1/1-0
