player_color,move
black,13-8/24-18
white,6-4/8-4
black,8-4/24-23
white,6-4/13-8
black,8-2/23-22
white,24-23/24-18
black,25-23/13-7
white,25-24/23-18
black,25-22/8-4
white,8-5/13-10/10-7/18-15
black,25-23/8-4
white,5-4/7-4
black,6-5/5-1
white,25-20/6-4
black,6-4/23-22
white,6-4/8-4
black,6-4/23-18
white,6-5/5-4/15-14/14-13
black,6-4/13-11/11-9/18-16
white,13-8/13-11
black,22-20/13-9
white,8-4/8-4/13-9/13-9
black,25-22/13-10/10-7/7-4
white,9-4/9-8
black,22-19/19-13
white,8-4/11-8
black,9-4/9-6
white,20-18/18-12
black,25-19/6-2
white,8-7/7-2
black,20-14/22-17
white,2-1/12-6
black,25-24/6-1
white,
black,14-9/9-4/17-12/24-19
white,
black,19-18/18-14
white,25-22/25-22/22-19/19-16
black,12-7/7-1
white,22-18/4-2
black,14-11/11-9
white,25-22/18-17
black,9-8/8-4
white,25-22/22-19/22-19/19-16
black,2-1/22-19
white,2-1/19-14
black,4-1/4-2
white,14-12/16-15
black,19-17/17-11
white,12-8/15-13
black,11-7/7-5
white,8-5/5-4
black,2-0/5-1
white,13-11/11-8
black,1-0/1-0
white,8-3/3-2
black,1-0/1-0/1-0/1-0
white,4-0/4-0
black,4-1/1-0/4-1/1-0
white,2-1/4-0
black,4-0/4-0
white,4-0/4-0/4-0/4-0
black,4-3/3-0
white,4-3/3-0
black,4-3/3-0
white,4-2/4-0
black,4-1/1-0/4-1/1-0
