player_color,move
white,13-8/13-10
black,6-4/13-7
white,10-4/13-10
black,7-4/24-18
white,8-4/10-4
black,13-8/13-10
white,8-2/2-1
black,25-20/6-4
white,6-5/8-4
black,25-20/8-4
white,25-22/6-1
black,6-5/6-5/5-4/5-4
white,6-1/6-4
black,8-2/10-4/13-7/13-7
white,8-2/2-1
black,6-4/20-14
white,6-2/13-10
black,7-4/8-4
white,2-1/10-9/9-8/13-12
black,8-4/14-8
white,12-10/10-4
black,7-5/18-12
white,8-5/5-4
black,5-4/8-3
white,25-23/23-19
black,25-23/12-8
white,19-18/18-16
black,23-22/22-20
white,24-18/18-17
black,25-22/20-19
white,17-12/24-20
black,19-17/17-12
white,12-8/8-2
black,3-2/12-8
white,16-13/13-10/10-7/7-4
black,8-4/22-17
white,2-1/20-18
black,2-1/17-14
white,18-17/17-14
black,14-12/12-8
white,14-13/13-10
black,8-3/4-0/4-0/4-0
white,10-5/5-2
black,1-0/3-2/2-1/1-0
white,4-1/2-0
black,4-2/2-0/4-2/2-0
white,4-2/2-1
black,4-0/4-0/4-0/4-0
white,4-2/4-0
black,4-1/1-0
white,4-2/4-0
black,4-1/1-0
white,4-0/4-0
black,4-1/1-0
white,2-1/2-0
black,4-1/1-0
