player_color,move
black,24-20/20-18
white,13-9/6-5
black,24-23/13-7
white,8-4/24-18
black,
white,9-6/24-22
black,25-23/8-3
white,25-22/13-7
black,25-20/25-20/23-18/18-13
white,25-20/25-20/20-15/15-10
black,13-10/23-18
white,8-4/10-9
black,10-5/5-4
white,25-21/9-3
black,25-24/13-10
white,21-20/20-18
black,8-2/10-4/20-14/24-18
white,3-2/8-4
black,2-1/20-14
white,6-4/22-18
black,8-4/13-10
white,18-14/14-8
black,13-8/8-4
white,13-10/10-4
black,6-3/13-8
white,13-10/10-4
black,10-4/14-8/18-12/12-6
white,25-22/8-4
black,25-23/8-2
white,25-22/18-12
black,6-4/23-20
white,18-12/22-16/16-10/10-4
black,2-1/14-8
white,6-3/22-18
black,6-4/18-12
white,3-2/6-3
black,6-1/8-2
white,6-4/18-12
black,6-4/8-4
white,6-5/12-6
black,25-20/6-4
white,
black,2-1/12-8
white,25-19/6-4
black,20-17/17-12
white,19-15/15-12
black,8-4/12-6
white,12-11/11-8
black,1-0/6-4
white,2-1/3-1
black,1-0/1-0
white,8-4/12-11
black,1-0/4-0
white,4-1/12-7
black,4-3/3-0
white,11-6/7-2/2-0/1-0
black,4-0/4-0/4-0/4-0
white,4-2/2-0/4-2/6-4
black,4-1/1-0/4-1/1-0
white,4-1/4-1/4-1/4-1
black,4-3/3-0
white,4-2/4-0
black,4-1/1-0
white,4-3/1-0
black,4-2/2-0
