player_color,move
white,8-3/13-8/13-8/13-8
black,8-3/13-8/13-8/13-8
white,13-7/7-6
black,6-2/8-4/8-4/8-4
white,6-3/13-8
black,6-4/13-8
white,6-4/8-2
black,8-2/13-12
white,6-3/6-4
black,8-2/8-3
white,6-2/8-4/8-4/8-4
black,24-19/24-18
white,
black,19-16/16-14
white,
black,6-4/12-6
white,25-24/24-20
black,14-11/18-12
white,20-17/17-14/14-11/11-8
black,25-20/20-14
white,4-1/8-3
black,3-2/14-8
white,2-1/8-3
black,6-2/8-4/12-8/8-4
white,24-18/18-13
black,2-1/6-2
white,
black,3-0/4-0
white,25-20/8-4
black,6-4/2-0
white,13-8/20-15/15-10/10-5
black,2-0/2-0
white,5-2/8-4
black,2-0/2-0
white,3-1/2-0
black,4-1/1-0
white,2-1/3-0
black,4-1/1-0
white,3-0/3-1
black,1-0/4-0
white,3-1/4-1
black,4-1/4-1/1-0/1-0
white,4-1/4-3
black,4-1/1-0
white,4-1/3-0
black,4-1/1-0
