player_color,move
black,6-4/24-23
white,6-4/13-10
black,23-22/24-18
white,10-4/13-10
black,6-4/18-13
white,24-18/24-20
black,8-4/8-7
white,
black,7-6/8-3
white,25-20/8-4
black,6-4/6-1
white,8-7/10-4
black,6-2/2-1
white,20-15/15-14
black,13-7/7-6
white,7-6/20-14
black,13-7/7-4
white,8-4/14-13
black,6-4/6-1
white,6-4/13-8
black,3-2/13-8
white,8-4/14-8
black,8-4/13-8
white,13-10/10-7/7-4/13-10
black,13-8/22-20
white,8-4/13-12
black,25-24/24-22
white,6-5/10-7
black,25-24/22-16
white,12-6/4-3
black,24-18/18-15
white,25-22/6-4
black,8-5/5-4
white,5-4/6-3
black,15-14/14-8
white,6-1/22-18
black,8-4/8-2
white,6-2/18-14/14-10/10-6
black,2-1/16-11
white,6-2/3-0
black,2-1/11-8
white,4-1/4-2
black,8-2/4-0/4-0/4-0
white,2-1/2-0
black,1-0/2-0/4-2/2-0
white,2-1/3-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0
white,4-1/1-0
black,4-1/1-0
white,4-3/4-1
black,4-1/1-0/4-1/1-0
white,4-1/4-1/4-1/4-1
black,4-2/2-0/4-2/2-0
