player_color,move
white,8-4/13-8
black,8-4/13-10
white,8-4/13-10
black,8-4/10-9
white,6-4/13-8
black,8-4/24-18
white,10-6/6-3
black,6-2/13-10
white,3-2/24-18
black,9-4/24-20
white,6-4/8-4
black,6-4/10-4
white,8-2/13-7/7-1/24-18
black,25-20/6-4
white,2-1/13-8
black,6-1/6-1/13-8/13-8
white,2-1/18-12
black,25-22/8-4
white,12-11/11-10/18-17/17-16
black,
white,8-3/8-3/16-11/11-6
black,
white,6-4/6-3
black,
white,10-6/1-0
black,
white,1-0/1-0
black,
white,3-2/2-0
black,
white,3-2/2-0
black,
white,6-3/6-2
black,
white,6-4/2-0
black,
white,3-2/2-0
black,
white,3-0/4-0/4-0/4-0
black,25-24/25-22
white,4-1/1-0
black,25-20/20-15/15-10/10-5
white,4-0/4-0
black,4-2/5-1
white,4-0
