player_color,move
black,13-7/7-6
white,6-2/8-4/8-4/8-4
black,8-7/7-4
white,6-5/13-8
black,24-18/13-11
white,6-4/8-4
black,13-10/10-7/7-4/13-10
white,13-10/24-20
black,6-5/6-5/5-4/5-4
white,25-20/10-4
black,8-4/11-10
white,6-4/24-20
black,10-4/13-10
white,20-16/16-12/12-8/8-4
black,10-4/18-13
white,5-4/13-9
black,6-4/10-4
white,6-2/9-4
black,8-4/24-18
white,13-11/13-12
black,25-20/4-1
white,11-9/12-8
black,18-13/13-10
white,8-4/9-3
black,6-4/10-6
white,3-1/20-17
black,6-4/6-1
white,17-13/13-10
black,6-3/20-14
white,10-4/2-0
black,14-9/9-3
white,2-1/1-0
black,3-1/3-0
white,1-0/4-0
black,4-3/1-0
white,4-3/3-0
black,3-1/1-0
white,4-2/2-0
black,4-0/4-0/4-0/4-0
white,4-3/3-0
black,1-0/1-0
white,4-2/2-0
black,4-3/3-0
white,4-3/3-0
black,4-0/4-0/4-0/4-0
white,4-2/4-1
black,4-0
