player_color,move
white,8-4/24-23
black,6-4/13-10
white,13-10/23-18
black,8-4/13-8
white,10-4/13-10
black,6-4/10-4
white,10-4/13-8
black,13-8/13-7
white,25-23/8-4
black,6-5/7-4
white,6-4/24-18
black,6-4/8-4
white,13-10/23-18
black,5-2/8-4
white,8-7/7-4
black,6-3/8-5/5-2/13-10
white,8-4/13-12
black,3-1/8-5
white,12-9/18-12
black,5-3/10-5
white,9-4/10-9
black,3-1
white,12-6/4-3
black,2-1/5-2
white,6-4/9-4
black,24-20/20-18
white,3-2/6-4
black,18-12/24-20
white,2-1/18-12
black,20-18/18-14
white,4-2/12-6
black,14-11/11-8/8-5/5-2
white,6-1/6-5
black,12-7/7-3
white,5-4/6-1
black,2-1/3-0
white,2-0/6-1
black,2-0/2-0/4-0/4-0
white,4-0/4-3
black,4-3/3-0
white,1-0/1-0
black,4-1/4-0
white,3-1/1-0
black,1-0/1-0
white,4-2/2-1
black,4-3/3-0
white,4-1/1-0
black,1-0/1-0
white,4-1/1-0
black,1-0/4-0
white,4-2/4-0
black,4-3/3-2/2-1/1-0
