player_color,move
white,13-11/24-22/11-9/22-20
black,13-8/13-10
white,9-6/13-10/10-7/7-4
black,8-5/5-4
white,25-20/4-3
black,24-21/24-20
white,8-5/5-4
black,25-21/25-24
white,25-22/13-10/10-7/7-4
black,25-22/8-4
white,25-24/6-4
black,6-4/13-8
white,8-4/13-8
black,10-4/22-16/16-10/10-4
white,6-4/8-4
black,13-12/24-18
white,
black,8-2/6-5
white,
black,6-4/6-4/12-10/10-8
white,25-19/25-24
black,25-20/18-12
white,8-4/19-18
black,13-7/7-4
white,25-22/22-18
black,12-9/9-4
white,6-1/18-12
black,5-4/20-14
white,6-1/22-16
black,14-11/11-9
white,25-19/6-2
black,8-4/9-8
white,6-1/19-13
black,8-7/8-4
white,12-9/9-4
black,7-4/8-4
white,2-1/13-8
black,2-0/4-0
white,8-7/7-4
black,4-2/2-0
white,24-19/19-16
black,4-0/4-0
white,24-20/20-19
black,4-1/1-0/4-1/1-0
white,25-24/4-1
black,4-2/2-0
white,19-18/24-20
black,4-3/3-0
white,18-13/20-16
black,4-1/1-0/4-1/1-0
white,13-8/16-11/11-6/6-1
black,4-2/2-1
white,4-1/8-3
black,4-1/1-0
white,3-1/16-10
black,4-0/1-0/4-0
