player_color,move
black,13-8/13-10
white,8-4/13-10
black,6-4/10-4
white,10-4/13-8
black,24-22/6-2
white,6-4/13-10
black,13-9/6-3
white,6-4/13-10
black,6-4/9-4
white,6-4/8-4
black,6-4/13-8
white,10-4/10-4/24-18/18-12
black,25-22/2-1
white,25-20/8-6
black,8-4/8-4/8-4/8-4
white,6-1/6-4
black,25-24/8-4
white,25-24/13-8
black,25-20/24-18
white,8-4/12-11
black,18-13/22-19
white,25-22/11-6
black,25-20/25-24
white,6-3/24-18
black,25-22/13-12
white,25-22/20-14
black,22-20/24-20
white,8-4/22-19
black,20-14/14-8/12-6/8-2
white,25-19/19-18
black,25-23/2-1
white,14-13/13-12/18-17/17-16
black,23-18/18-12
white,12-6/6-4
black,12-8/8-7
white,25-20/20-19
black,7-4/20-16
white,16-12/12-8/8-4/22-18
black,20-18/18-13
white,18-14/19-14
black,20-19/19-17
white,14-13/14-10
black,13-7/7-4
white,13-10/10-7/10-7/7-4
black,17-14/14-12
white,7-2/2-0
black,12-6/6-3
white,4-3/3-0
black,16-11/11-6/3-0/6-1
white,4-0/4-0
black,4-0/4-0/4-0/4-0
white,4-1/1-0/4-1/4-1
black,1-0/4-3/3-2/2-1
white,4-3/3-0
black,1-0/4-1
white,4-1/1-0
black,1-0/1-0
white,4-3/3-0
black,4-1/1-0
white,1-0/4-0
black,4-2/2-0/4-2/2-0
white,4-3/3-2/1-0/2-1
black,4-3/3-0
white,4-2/2-0
black,4-2/2-0
white,4-1/1-0
black,4-2/2-0
