player_color,move
black,8-4/13-8
white,6-4/13-10
black,6-4/6-5
white,8-2/10-4/13-7/13-7
black,5-2/13-8
white,8-4/24-18
black,6-3/13-8
white,6-4/8-4
black,6-1/13-7
white,
black,6-1/7-1
white,
black,13-7/8-5
white,
black,8-6/8-6/6-4/6-4
white,
black,3-1/7-1
white,25-23/25-20
black,
white,20-14/23-22
black,
white,6-5/13-12/5-4/12-11
black,
white,7-3/11-10
black,25-20/25-22
white,25-23/7-3
black,25-24/8-4
white,6-4/23-18
black,8-7/7-4
white,25-20/20-15/13-8/8-3
black,24-18/18-13
white,10-4/22-16/16-10/10-4
black,13-9/9-3
white,6-2/15-10
black,3-1/4-1
white,10-8/8-4
black,24-19/24-20
white,14-8/8-3
black,4-1/4-1/4-1/19-16
white,3-0/3-1
black,16-11/20-16
white,2-0/3-0
black,4-3/4-1
white,1-0/2-0
black,3-1/11-9/20-18/18-16
white,4-1/1-0
black,16-12/9-3
white,4-0/4-0/4-0/4-0
black,12-7/16-14
white,4-1/1-0
black,7-1/14-11
white,4-1/1-0
black,3-1/11-9/9-7/7-5
white,4-3/3-0
black,5-3/3-0
white,4-2/2-0
black,1-0/1-0
white,4-1/1-0
