player_color,move
white,13-10/10-4
black,13-8/24-23
white,6-1/24-23
black,25-20/20-14
white,6-1/23-22
black,13-7/7-4
white,6-1/13-10
black,6-4/6-4/8-6/23-21
white,25-24/8-4
black,25-23/14-8
white,8-7/7-4
black,8-4/23-22
white,6-1/13-10
black,6-4/8-2
white,8-7/7-4
black,8-7/4-2
white,6-4/10-9
black,7-2/8-2
white,9-7/7-4
black,13-7/4-3
white,25-24/10-7
black,6-4/6-4/22-20/20-18
white,25-24/24-20
black,7-2/13-8/8-3/13-8
white,13-9/9-4
black,8-7/7-4
white,13-12/24-18
black,6-3/18-12
white,12-8/8-4/18-14/14-10
black,12-8/8-3
white,10-4/20-17
black,2-0/3-0
white,17-13/13-8
black,2-0/3-0
white,4-1/8-2
black,2-0/3-2
white,24-20/20-18
black,2-0/2-0
white,4-1/18-16
black,2-0/3-0
white,4-2/4-1
black,4-1/1-0
white,25-22/22-18
black,4-2/2-0
white,4-2/18-12
black,4-0/4-0/4-0/4-0
