player_color,move
black,6-4/13-10
white,8-5/5-4
black,8-4/10-4
white,13-7/7-4
black,8-2/8-2/24-18/24-18
white,6-3/13-11
black,13-9/9-4
white,6-4/8-4
black,6-4/13-7
white,13-8/24-18
black,25-23/13-7
white,25-24/24-18
black,25-22/23-18
white,
black,6-4/13-10
white,
black,10-4/22-18
white,25-22/24-18
black,6-1
white,8-4/18-14/8-4/22-18
black,6-2
white,6-4/6-2
black,2-1/18-14
white,25-19/19-13/14-8/18-12
black,14-10/10-4
white,6-4/13-8
black,18-13/13-7
white,
black,2-1/7-4
white,25-22/25-20
black,18-16/18-16/16-14/16-14
white,8-4/8-4/13-9/22-18
black,14-9/9-4/14-9/9-4
white,13-9/18-16
black,4-1/2-0
white,9-3/9-4
black,1-0/1-0
white,2-1/20-17
black,1-0/1-0
white,3-2/16-12
black,4-0/4-0
white,17-11/4-2
black,4-3/3-0
white,12-8/8-3
black,4-0/4-0
white,2-1/2-1/3-2/2-1
black,4-3/3-0
white,11-7/7-6
black,4-0/4-0
white,4-1/6-2
black,4-1/1-0/4-1/1-0
