player_color,move
white,6-4/8-4
black,24-23/24-18
white,6-2/6-3
black,25-24/8-4
white,2-1/6-4
black,25-22/6-4
white,25-22/6-1
black,6-2/8-2
white,8-7/13-8
black,25-23/22-20/20-18/18-16
white,25-22/22-17
black,25-22/22-18
white,13-10/10-4
black,13-8/16-11/11-6/23-18
white,25-24/24-18
black,6-4/8-2
white,13-11/11-10
black,13-10/10-7/7-4/13-10
white,25-20/10-5/20-15/15-10
black,25-22/13-8
white,5-4/13-10
black,13-12/12-6
white,
black,8-4/18-14/14-10/22-18
white,25-22/8-4
black,6-2/10-9
white,10-9/10-4
black,6-2/6-2/6-2/18-14
white,8-4/9-8
black,14-8/18-16
white,22-19/8-7
black,8-4/9-8
white,7-5/5-1
black,16-14/14-9
white,24-18/18-16
black,25-20/20-18
white,19-18/24-19
black,18-15/15-10
white,19-16/22-18
black,10-6/6-4
white,18-12/18-16
black,8-4/2-0
white,12-11/16-12
black,2-0/2-0
white,16-10/16-10/10-4/10-4
black,2-0/2-0
white,11-6/6-1/12-7/7-2
black,2-0/2-0
white,2-0/4-1/4-1/4-1
black,4-2/2-0
white,4-3/3-2/4-3/2-1
black,4-3/3-0
white,3-1/1-0
black,4-0/4-0
white,4-3/3-0
black,4-0/4-0/4-0/4-0
