player_color,move
white,8-3/24-21
black,13-10/13-8
white,6-4/21-18
black,13-8/13-10
white,8-4/13-12
black,25-20/8-4
white,6-4/13-8
black,6-1/8-4
white,
black,8-3/20-16
white,25-23/3-2
black,6-3/6-3/8-5/5-2
white,25-20/8-4
black,3-2/8-4
white,8-7/7-4
black,10-4/16-13
white,25-24/6-4
black,25-23/10-4
white,25-20/6-3
black,23-22/22-18
white,25-24/13-10
black,3-2/6-4
white,13-10/24-20
black,4-1/6-2
white,25-24/6-4
black,25-23/13-9
white,10-7/7-4/10-7/7-4
black,
white,24-19/19-18
black,25-22/9-4
white,13-8/20-14
black,23-18/18-12
white,14-9/9-3
black,25-20/3-1
white,3-2/18-12
black,2-1/20-18
white,18-12/20-19
black,12-6/6-4
white,25-20/8-4
black,18-17/17-12
white,20-16/16-14
black,12-7/7-4
white,14-10/10-8
black,2-1/24-19
white,8-4/20-18
black,19-15/15-9
white,12-8/18-12
black,9-5/5-4
white,8-4/12-7
black,24-20/20-17
white,7-1/12-7
black,2-1/17-12
white,7-5/5-1
black,12-9/9-7
white,1-0/1-0
black,4-2/7-5/5-3/3-1
white,4-1/1-0
black,4-1/2-0
white,2-1/1-0
black,4-1/2-0
white,4-3/3-0
black,4-0/4-0
white,4-2/2-1
black,4-2/2-0/4-2/2-0
white,4-1/1-0
black,1-0/1-0
white,1-0/4-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0
white,4-0/4-0
black,4-0/1-0
white,4-2/2-0
black,4-3/3-2/2-1/1-0
