player_color,move
white,8-2/8-2/24-18/24-18
black,6-5/8-4
white,8-4/18-14/14-10/10-6
black,5-4/6-4
white,6-4/13-7
black,6-4/24-18
white,25-20/13-8/20-15/15-10
black,13-8/18-17
white,25-24/24-18
black,24-20/17-11
white,13-9/9-4
black,6-4/13-8
white,10-4/18-14
black,25-24/8-4
white,14-8/8-4
black,6-4/8-7
white,25-20/20-14
black,13-11/13-8
white,25-22/6-4
black,7-6/6-4
white,6-1/6-1/6-1/6-1
black,
white,22-16/4-2
black,25-22/11-10
white,2-1/13-10
black,10-7/13-10/7-4/22-19
white,2-1/13-10
black,10-4/19-18
white,2-1/10-8
black,8-7/7-4
white,10-9/16-12
black,8-4/18-15
white,8-5/5-2/9-6/6-3
black,25-20/20-15/15-10/15-10
white,12-7/7-3
black,8-2/10-4/10-4/2-0
white,4-1/2-0
black,4-3/3-2/2-1/1-0
white,4-1/1-0
black,4-3/3-2/2-1/1-0
white,3-2/2-0
black,4-2/2-0
white,1-0/1-0/1-0/3-0
black,4-0/4-1
white,1-0/1-0
black,1-0/4-1
white,1-0/1-0
black,4-1/4-3
white,1-0/4-0
black,3-1/4-0
white,4-1/1-0
black,4-0/4-1
white,4-2/2-0
