player_color,move
white,6-4/6-4/8-6/6-4
black,13-7/13-7/24-18/24-18
white,6-5/6-4
black,7-4/7-2
white,6-4/13-8
black,8-4/8-2
white,8-3/13-8/13-8/13-8
black,13-10/10-7/7-4/13-10
white,24-18/18-16
black,10-4/13-10
white,5-4/13-10
black,6-4/8-4
white,8-2/10-4/16-10/10-4
black,6-3/6-1
white,
black,6-4/10-4
white,25-20/3-1
black,18-14/18-13
white,8-4/8-2
black,13-7/14-8/8-2/7-1
white,8-5/5-4
black,6-5/5-1
white,
black,2-1/3-0
white,25-22/2-1
black,4-0/1-0
white,8-2/22-19
black,2-0/2-0
white,19-17/17-12
black,4-2/4-2/4-2/4-2
white,12-6/6-1
black,2-1/2-0
white,2-0/2-1
black,2-0/2-0
white,4-0/4-1
black,4-1/1-0
white,4-1/4-3
black,1-0/1-0/1-0/1-0
white,3-1/4-0
black,4-3/3-0
white,4-2/4-2/4-2/4-2
black,4-2/2-0
