player_color,move
black,8-4/13-8
white,13-7/7-4
black,6-2/8-4/8-4/8-4
white,6-4/13-10
black,13-10/24-20
white,6-4/10-9
black,6-5/6-5/5-4/5-4
white,9-4/24-23
black,25-24/24-20
white,8-3/13-9
black,13-11/20-14
white,9-4/13-10
black,6-4/10-4
white,10-9/9-4
black,6-4/13-12
white,25-22/24-18
black,11-6/13-12
white,8-3/8-4
black,6-1/14-8
white,22-18/23-18
black,12-6/6-4
white,6-3/18-12
black,12-9/9-4
white,6-2/6-4
black,8-2/2-1
white,18-13/18-16
black,20-19/24-20
white,13-10/10-4
black,19-18/18-12
white,12-9/9-4
black,12-6/6-1
white,4-2/3-1/16-14/14-12
black,20-18/18-13
white,25-20/20-17
black,13-10/10-8
white,25-20/20-15/15-10/10-5
black,8-5/5-4
white,2-0/3-0/3-0/5-1
black,4-0/4-0/4-0/4-0
white,1-0/1-0
black,4-0/4-0/4-0/4-0
white,2-1/1-0/4-3/3-2
black,1-0/1-0/1-0/4-0
white,4-0/4-0
black,4-0/4-0/4-0
