player_color,move
white,6-4/13-10
black,13-8/24-23
white,6-5/10-4
black,13-10/23-18
white,6-4/8-4
black,13-10/13-8
white,4-2/13-11/5-3/3-1
black,25-22/8-4
white,8-4/11-6
black,8-4/13-10
white,6-4/13-10
black,6-4/10-4
white,8-4/13-10
black,8-4/10-9
white,6-1/10-4
black,22-19/18-14
white,
black,10-4/19-18
white,25-20/10-8
black,9-7/7-4
white,8-4/13-9/9-5/5-1
black,6-3/14-8
white,20-18/18-16/24-22/22-20
black,25-22/18-12
white,20-18/18-13
black,25-20/22-16
white,2-1/24-20
black,8-4/16-10
white,13-10/20-16
black,6-5/10-4
white,10-4/16-14
black,5-4/6-4
white,14-8/16-15
black,6-4/8-5
white,8-4/15-14
black,5-2/8-4
white,14-10/10-7
black,2-1/20-16
white,7-4/1-0/1-0/1-0
black,16-10/10-5
white,1-0/4-0/4-0/4-0
black,5-3/3-0
white,4-0/4-0/4-0/4-0
black,4-3/3-0
white,4-1/1-0
black,4-0/4-2
white,4-1/1-0
black,2-0/1-0
white,4-2/2-0
black,4-2/2-0
white,4-0
