player_color,move
white,6-4/8-4
black,6-2/8-4/8-4/8-4
white,8-4/24-18
black,13-8/8-5
white,13-7/7-4
black,5-1/13-10
white,25-20/6-4
black,10-4/24-20
white,6-4/13-8
black,6-1/6-1/13-8/13-8
white,6-4/13-10
black,6-4/8-4
white,6-4/10-4
black,20-15/15-10/8-3/10-5
white,25-20/8-6
black,25-19/2-1
white,25-23/8-4
black,13-7/7-4
white,25-19/23-19
black,25-22/22-18
white,19-18/18-16
black,18-14/14-8
white,13-12/19-16
black,3-1/19-13
white,25-22/13-8
black,8-7/13-8
white,8-5/5-3
black,7-1/24-23
white,3-1/20-18/18-16/22-20
black,8-3/23-18/18-13/13-8
white,16-13/13-10/10-7/7-4
black,8-5/3-0/5-2/2-0
white,25-19/19-15
black,1-0/1-0
white,4-1/15-11
black,1-0/1-0
white,11-5/5-4
black,4-0/4-0
white,16-10/10-5
black,1-0/4-3/3-2/2-1
white,5-1/16-10
black,1-0/1-0
white,10-5/5-4
black,4-2/2-1
white,4-1/4-0
black,1-0/4-1
white,4-0/4-0
black,1-0/4-1/1-0/4-1
white,4-3/3-0
black,1-0
