player_color,move
white,8-4/13-8
black,6-4/13-8
white,8-2/13-7/13-7/24-18
black,6-4/8-4
white,8-4/8-4/24-20/20-16
black,6-5/6-4
white,7-4/16-10
black,8-3/8-4
white,7-4/10-6
black,6-4/8-4
white,18-17/17-14
black,4-1/5-1
white,13-10/10-4
black,3-1/13-9
white,6-4/13-10
black,13-7/7-4
white,10-4/14-8/8-2/6-0
black,9-7/13-9
white,6-4/6-5
black,9-4/13-9
white,2-0/5-0
black,9-5/5-4
white,2-0/6-0
black,4-2/7-1
white,6-2/2-0
black,2-1/24-18
white,4-0/4-0
black,4-1/18-16
white,4-0/4-0
black,24-19/19-18
white,4-0/4-0
black,4-2/18-15
white,4-1/1-0
black,4-1/15-9
white,4-3/3-1
black,4-1/16-12
white,1-0/4-0
