player_color,move
black,6-4/24-18
white,6-2/8-6
black,13-10/13-8
white,8-7/8-7/7-6/7-6
black,25-22/10-4
white,2-1/24-18
black,25-24/13-8
white,25-20/24-20
black,6-4/24-23
white,6-1/13-10
black,8-4/23-18
white,6-1/6-1/13-8/13-8
black,8-2/18-14
white,10-4/13-10
black,13-8/13-10
white,6-4/10-4
black,6-4/10-4
white,13-9/9-4
black,2-1/6-4
white,8-7/7-4
black,6-2/8-4/8-4/8-4
white,8-4/18-12
black,8-7/7-4
white,6-4/12-6
black,2-1/14-8
white,4-2/6-4/6-4/6-4
black,8-4/22-20
white,20-19/19-18/18-17/17-16
black,20-18/18-17
white,20-18/18-12
black,17-14/14-8
white,12-6/6-1
black,8-7/7-2
white,16-11/11-6/2-0/6-1
black,4-2/2-0
white,1-0/1-0/4-1/4-1
black,1-0/1-0
white,4-0/4-0/4-0/4-0
black,2-1/1-0
white,1-0/4-3/3-2/2-1
black,4-0/4-3
white,4-3/3-0
black,3-1/1-0
white,1-0/4-0
black,4-1/1-0
white,1-0/1-0
black,4-3/3-0
white,1-0/1-0
