player_color,move
white,8-4/13-8
black,13-7/13-7/24-18/24-18
white,6-4/13-10
black,7-4/8-2
white,10-4/13-8
black,8-4/13-8
white,6-4/13-10
black,13-12/18-12
white,25-22/10-4
black,6-4/7-4
white,6-4/6-5
black,6-4/13-10
white,6-4/8-4
black,6-5/10-4
white,8-3/8-4
black,6-4/8-4
white,3-2/5-4/8-7/7-6
black,25-19/6-4
white,
black,5-2/12-10
white,25-24/22-20
black,8-7/7-6/6-5/5-4
white,25-19/24-20
black,19-14/14-10
white,24-18/24-20
black,12-9/2-1
white,18-12/19-17
black,9-4/10-4
white,17-11/11-5/20-14/14-8
black,10-9/9-4
white,12-10/10-4
black,1-0/2-0
white,2-1/5-2
black,4-2/2-0
white,8-6/6-4/20-18/18-16
black,4-0/4-0
white,16-12/12-7
black,4-0/4-0/4-0/4-0
white,2-1/7-2
black,4-2/2-0
white,4-2/2-0
black,4-3/3-0
white,4-2/4-2/4-2/4-2
black,4-0/4-0/4-0/4-0
