player_color,move
white,6-5/6-5/5-4/5-4
black,8-4/13-8
white,13-8/13-10
black,8-4/13-7
white,6-4/10-9
black,24-18/18-14
white,8-4/9-8
black,7-4/8-4
white,8-4/13-10
black,8-4/13-10
white,8-4/13-8
black,10-4/13-10
white,10-4/13-12
black,
white,6-2/8-4/8-4/8-4
black,25-24/6-4
white,6-4/12-9
black,6-5/6-5/5-4/5-4
white,9-6/6-3
black,6-4/14-13
white,24-19/24-20
black,25-20/13-9
white,20-18/18-14
black,9-8/10-8
white,14-8/19-14
black,20-18/18-17
white,25-24/24-20
black,24-19/19-16
white,2-1/14-12
black,25-22/17-16
white,25-24/12-10
black,22-19/19-17
white,10-5/5-3
black,8-7/17-12
white,20-17/24-20
black,25-23/23-19
white,3-1/17-13
black,25-20/16-12
white,25-24/24-20
black,7-4/19-14
white,20-14/14-9
black,25-20/4-1
white,9-4/20-16
black,14-11/20-16
white,16-14/14-11
black,25-19/19-14
white,25-20/20-17
black,14-8/20-19
white,25-22/22-16
black,8-5/5-4
white,16-12/12-10
black,16-12/19-18
white,10-6/6-3
black,18-16/16-13
white,3-2/2-0
black,13-9/9-7
white,1-0/1-0
black,7-1/12-6/12-6/6-0
white,4-3/3-0
black,6-4/1-0
white,4-2/2-0
black,4-3/3-0
white,4-1/1-0
black,4-3/3-0
white,4-1/1-0
black,4-3/3-0
white,4-1/1-0
black,4-3/3-0
white,4-2/2-0
black,4-0/4-0/4-0/4-0
white,4-0/4-0
black,4-3/3-0
white,4-2/2-1
black,1-0/4-3/3-2/2-1
white,4-0/4-0
black,1-0/4-0
white,4-2/2-0
black,4-0
