player_color,move
white,24-23/23-18
black,6-3/24-18
white,13-10/13-8
black,8-4/13-10
white,8-4/24-23
black,8-4/8-4/18-14/14-10
white,6-4/10-4
black,6-1/10-4
white,6-4/8-4
black,6-1/10-7
white,25-20/23-17
black,7-4/24-20
white,6-4/8-4
black,6-4/13-7
white,8-7/7-4
black,3-2/7-4
white,13-10/17-16
black,13-7/7-4
white,6-4/13-8
black,13-9/9-4
white,25-23/13-12
black,25-22/25-22/20-17/17-14
white,25-23/10-4
black,14-12/6-4/22-20/20-18
white,6-2/20-14
black,22-16/16-11
white,25-19/19-18
black,12-7/7-4
white,25-19/23-19
black,11-5/5-4
white,19-18/23-20
black,18-14/14-10/10-6/6-2
white,25-22/2-1
black,2-1/1-0
white,4-3/3-1
black,1-0/1-0
white,12-9/9-3
black,4-1/1-0
white,18-13/22-18
black,4-1/1-0
white,13-7/7-4
black,4-2/2-0
white,3-2/20-18
black,4-3/3-0
white,18-12/12-6/18-12/12-6
black,4-0/4-0
white,2-1/6-4
black,4-2/2-0/4-2/2-0
white,4-2/6-2
black,4-0/4-0
white,4-0/4-0/4-0/4-0
black,4-1/1-0
white,2-0/2-1
black,4-1/1-0
