player_color,move
white,13-10/10-7/7-4/13-10
black,8-4/13-10
white,8-4/10-4
black,8-3/13-8/13-8/13-8
white,8-7/7-4
black,8-3/8-3/10-5/13-8
white,8-4/13-12
black,6-3/8-3
white,6-4/6-4/12-10/10-8
black,5-2/8-3
white,8-4/13-12
black,24-18/18-13
white,25-23/23-17
black,
white,24-23/23-18
black,
white,13-11/24-18
black,
white,11-6/17-16
black,
white,16-13/18-14
black,
white,13-7/7-6
black,
white,14-11/11-5
black,25-23/25-20
white,25-21/21-18
black,25-20/20-15/20-15/15-10
white,18-12/18-15
black,25-22/25-22/23-20/20-17
white,6-4/15-10
black,25-22/17-16
white,6-4/10-6
black,6-4/24-18
white,6-4/12-8
black,3-2/18-12
white,8-2/2-0
black,6-4/22-16
white,6-5/5-0
black,2-1/6-2
white,6-1/1-0
black,6-4/22-16
white,4-3/6-4
black,25-20/3-1
white,3-2/2-0
black,16-10/16-12
white,4-1/1-0
black,3-1/10-8/8-6/6-4
white,4-1/1-0
black,2-1/20-16
white,4-3/3-0
black,4-1/4-1/4-1/16-13
white,4-3/3-0
black,4-1/13-7
white,4-2/2-0
black,7-2/16-12
white,4-1/1-0
black,12-6/12-6/12-6/6-0
white,4-1/1-0/4-1/1-0
black,6-0/6-2
white,4-1/1-0/4-1/1-0
black,2-1/3-0
white,4-3/3-0
