player_color,move
white,8-4/13-10
black,13-8/13-7
white,8-4/10-4
black,8-4/24-18
white,8-4/24-18
black,25-23/24-18
white,6-1/13-10
black,6-4/23-18
white,6-1/6-1/10-5/13-8
black,6-1/13-8/13-8/13-8
white,25-20/6-4
black,6-1/8-4
white,6-4/13-8
black,6-1/6-4
white,5-3/18-12
black,8-7/18-12
white,25-22/22-20
black,18-16/18-13
white,25-20/4-2
black,7-4/13-8
white,20-15/15-12
black,8-6/8-6/6-4/6-4
white,8-2/8-4
black,8-6/6-1
white,12-7/7-2/20-15/15-10
black,12-7/7-4
white,10-7/7-2
black,8-7/7-1
white,20-17/17-11
black,25-22/22-19/4-1/19-16
white,25-19/19-17
black,16-12/12-10
white,11-5/17-12
black,10-9/9-4
white,12-9/9-4
black,25-19/19-15
white,2-0/5-1
black,15-10/10-5/1-0/5-0
white,4-1/2-0
black,4-2/2-1
white,4-1/2-0
black,4-2/4-1
white,2-0/4-0/4-0/4-0
black,4-1/1-0
white,4-3/1-0
black,4-1/1-0
white,3-0/4-0
black,2-1/1-0
white,1-0/1-0
black,4-1/4-3
white,1-0/1-0/1-0
