player_color,move
white,6-4/13-10
black,13-7/7-4
white,4-2/8-3
black,6-4/13-8
white,8-7/7-4
black,8-6/4-2/13-11/11-9
white,10-5/5-4
black,9-8/24-18
white,8-2/13-8
black,8-2/13-7/13-7/24-18
white,6-4/13-10
black,7-6/7-4
white,2-1/10-4
black,6-4/8-4
white,6-1/8-2
black,6-4/8-4
white,6-3/24-20
black,6-1/8-4
white,25-22/22-16
black,6-4/6-2
white,6-5/13-12/12-11/5-4
black,2-1/6-4
white,11-10/10-6
black,2-1/18-14
white,13-9/9-3
black,14-12/18-15
white,6-1/16-12
black,12-6/6-4
white,12-9/9-4
black,15-11/4-1
white,20-18/18-15
black,11-9/9-6
white,3-1/15-12
black,6-4/2-0
white,2-1/12-6
black,1-0/1-0
white,2-1/6-0
black,4-0/4-0/4-0/4-0
white,3-0/3-0
black,4-0/4-0/4-0/4-0
white,4-0/4-0
black,1-0/1-0
white,4-2/2-0
black,4-2/2-0
white,4-2/2-0
black,4-3/3-0
