game,avg_loss,final_loss
60,0.0032084727038939795,0.03850167244672775
61,0.007128313183784485,0.11405301094055176
62,0.005572938670714696,0.10031289607286453
63,0.006213267466851643,0.086985744535923
64,0.0015536366651455562,0.0745745599269867
65,0.002251549158245325,0.0720495730638504
66,0.0012234891951084137,0.061174459755420685
67,0.0020225337218670618,0.0849464163184166
68,0.0027832661110621234,0.0723649188876152
69,0.0011337465020241561,0.06122231110930443
70,0.007034547006090482,0.08441456407308578
71,0.0022387325298041105,0.07163944095373154
72,0.0030343756079673767,0.14565002918243408
73,0.000857382340149747,0.061731528490781784
74,0.0032644770108163357,0.05223163217306137
75,0.003694025054574013,0.1477610021829605
76,0.0007639911266103868,0.04736744984984398
77,0.0016303826724329302,0.10108372569084167
78,0.0011203155303612733,0.08738461136817932
79,0.00266587281865733,0.07464443892240524
80,0.003570538759231567,0.07141077518463135
81,0.009285913780331612,0.0742873102426529
82,0.0022333262022584677,0.07146643847227097
83,0.00739675834774971,0.0739675834774971
84,0.0012479528784751892,0.06239764392375946
85,0.0029461830854415894,0.14730915427207947
86,0.0021048099375688112,0.05472505837678909
87,0.0008579658827296009,0.04633015766739845
88,0.008455665782094002,0.10146798938512802
89,0.0027281895745545626,0.087302066385746
90,0.0030262613048156104,0.1452605426311493
91,0.0010235655224985546,0.07369671761989594
92,0.0010947072596260996,0.07225067913532257
93,0.0014561368595986139,0.061157748103141785
94,0.0024210254351298014,0.14526152610778809
95,0.0014738443174532481,0.0825352817773819
96,0.0020713565104147967,0.07042612135410309
97,0.002694945516330855,0.07545847445726395
98,0.0015243135747455415,0.06402117013931274
99,0.0025686302355357577,0.14384329319000244
100,0.0021080578628339267,0.08010619878768921
101,0.0014242084386448066,0.06836200505495071
102,0.0016870187676471212,0.07760286331176758
103,0.0014996433799917047,0.06598430871963501
104,0.0015315026617967165,0.07963813841342926
105,0.0014502075703247733,0.06670954823493958
106,0.0015724290907382964,0.07862145453691483
107,0.0033285990357398987,0.06657198071479797
108,0.003798064432646099,0.14432644844055176
109,0.0006173540778616641,0.05803128331899643
110,0.002750203711912036,0.08800651878118515
111,0.0009625299923842953,0.05967685952782631
112,0.0027702473677121676,0.14405286312103271
113,0.0015537403523921967,0.08390197902917862
114,0.0009072325059345791,0.06350627541542053
115,0.0018723969432440672,0.08238546550273895
116,0.0175493024289608,0.0701972097158432
117,0.0013001854049748387,0.07541075348854065
118,0.0029331973443428674,0.07039673626422882
119,0.0007828413753917342,0.059495944529771805
120,0.0006786236992558917,0.05021815374493599
121,0.0034359038940497805,0.09620530903339386
122,0.0016449768841266632,0.08224884420633316
123,0.0026748535724786613,0.06954619288444519
124,0.0019489234934250514,0.05846770480275154
125,0.0006464115393004919,0.04912727698683739
126,0.0018631828805575003,0.09688550978899002
127,0.0028228103541410887,0.1467861384153366
128,0.0016920645721256733,0.054146066308021545
129,0.009147099405527114,0.09147099405527115
130,0.0031325697250988173,0.1440982073545456
131,0.007684468477964401,0.07684468477964401
132,0.002962164580821991,0.0651676207780838
133,0.001196852358786956,0.05505520850419998
134,0.0015513842304547627,0.04654152691364288
135,0.002189209117837574,0.10070361942052841
136,0.004803967972596486,0.08647142350673676
137,0.0035841353237628937,0.14336541295051575
138,0.0016582853753458369,0.07296455651521683
139,0.0010371620101588134,0.07260134071111679
140,0.0051179903869827586,0.061415884643793106
141,0.0034076759503001257,0.14312238991260529
142,0.0012934030521483681,0.05432292819023132
143,0.0030931924348292146,0.14228685200214386
144,0.0010729038520999638,0.04935357719659805
145,0.0034513822333379226,0.1518608182668686
146,0.002566502268972068,0.14885713160037994
147,0.001095076176253232,0.04818335175514221
148,0.002189803430262734,0.1489066332578659
149,0.01228848472237587,0.09830787777900696
150,0.0017960664505759997,0.0862111896276474
151,0.0012908319717851178,0.07486825436353683
152,0.0016139145940542222,0.06455658376216888
153,0.002132400440481993,0.055442411452531815
154,0.0057814111933112144,0.09250257909297943
155,0.0009778868861314727,0.08018672466278076
156,0.0010850357432519284,0.06727221608161926
157,0.002474520355463028,0.0791846513748169
158,0.001255311761741285,0.06778683513402939
159,0.0005895810924014266,0.05777894705533981
160,0.004426819086074829,0.08853638172149658
161,0.0010997709576730376,0.059387631714344025
162,0.002967212970058123,0.14242622256278992
163,0.0016889075934886932,0.08444537967443466
164,0.0011294096974389894,0.0632469430565834
165,0.0014185294705001932,0.05390411987900734
166,0.0010445837608792565,0.045961685478687286
167,0.0005314114025315723,0.03932444378733635
168,0.000735533788152363,0.0338345542550087
169,0.005961220338940761,0.11922440677881241
170,0.0007173141751151818,0.037300337105989456
171,0.01420407835394144,0.11363262683153152
172,0.0016953020046154659,0.04068724811077118
173,0.0028984747253931486,0.15072068572044373
174,0.003338051554949387,0.15355037152767181
175,0.0027817813334641635,0.15021619200706482
176,0.0030550626309021754,0.14053288102149963
177,0.0009655258059501647,0.04827629029750824
178,0.002040451169013977,0.10202255845069885
179,0.008411147942145666,0.05046688765287399
180,0.002718460746109626,0.04349537193775177
181,0.0037596747279167175,0.037596747279167175
182,0.0030866438150406244,0.15433219075202942
183,0.0030023542046547307,0.15011771023273468
184,0.0009031736884604801,0.039739642292261124
185,0.0031162910163402557,0.14958196878433228
186,0.0029006299376487733,0.14503149688243866
187,0.0019475859072473315,0.1051696389913559
188,0.0013853120100167063,0.049871232360601425
189,0.0016455029047304584,0.10202118009328842
190,0.0019877654715226246,0.05168190225958824
191,0.0061897998675704,0.0990367978811264
192,0.008907771358887354,0.05344662815332413
193,0.002399015015569251,0.13914287090301514
194,0.007794346039493878,0.09353215247392654
195,0.005824731290340423,0.058247312903404236
196,0.0006830720986063416,0.05054733529686928
197,0.0018512434153645128,0.09996714442968369
198,0.002384084022857926,0.052449848502874374
199,0.00808463121453921,0.09701557457447052
200,0.002237834232418161,0.0850377008318901
201,0.003042057156562816,0.13993462920188904
202,0.0024458119379622847,0.13696546852588654
203,0.0029068466113961263,0.1337149441242218
204,0.0014707551378270903,0.06765473634004593
205,0.0029649409864630017,0.08301834762096405
206,0.0024252810648509432,0.06790786981582642
207,0.005925799161195755,0.05925799161195755
208,0.0016789934425442308,0.09066564589738846
209,0.0015085606835782527,0.06034242734313011
210,0.0019289673022601958,0.08873249590396881
211,0.0016156503636586038,0.06139471381902695
212,0.002379466233582336,0.13800904154777527
213,0.001114612072706374,0.05573060363531113
214,0.0012389025405833743,0.09415659308433533
215,0.001360999331587837,0.05716197192668915
216,0.0011787681529919307,0.04950826242566109
217,0.002185730182606253,0.10054358839988708
218,0.0010741859053572018,0.05156092345714569
219,0.0011135498993099448,0.04454199597239494
220,0.0032143651818235717,0.03857238218188286
221,0.00046588480472564697,0.03354370594024658
222,0.002033294423630363,0.1545303761959076
223,0.011586990952491761,0.1158699095249176
224,0.0015167026397060112,0.10313577950000763
225,0.0008799017273953982,0.0492744967341423
226,0.0019327166744253852,0.042519766837358475
227,0.0022541323366264596,0.10819835215806961
228,0.0022668026032901987,0.09520570933818817
229,0.0037189365217560333,0.14131958782672882
230,0.0019401310100441913,0.08148550242185593
231,0.0012781741813971447,0.06646505743265152
232,0.0019137582608631679,0.08037784695625305
233,0.0022342195113499957,0.06702658534049988
234,0.0013228384157021962,0.07937030494213104
235,0.0018968983656830257,0.06828834116458893
236,0.0007772131264209989,0.07772131264209747
237,0.002777269730965297,0.06665447354316711
238,0.0012937311760404908,0.05692417174577713
239,0.0017129403467362565,0.08907289803028107
240,0.001955489854554886,0.14470624923706055
241,0.0006996633181738335,0.06017104536294937
242,0.004290175624191761,0.05148210749030113
243,0.0017069595466767153,0.09558973461389542
244,0.002392579863468817,0.14355479180812836
245,0.00111721381545075,0.05586069077253342
246,0.0032506156712771074,0.0910172387957573
247,0.0010660167231603904,0.05756490305066109
248,0.0022706144955009265,0.14531932771205902
249,0.0016028591328197733,0.0865543931722641
250,0.004395064764789173,0.061530906707048416
251,0.0017670767071346462,0.08481968194246292
252,0.003915668465197086,0.06265069544315338
253,0.0020812336355448434,0.08324934542179108
254,0.0014313590526580811,0.07156795263290405
255,0.007402484863996505,0.07402484863996506
256,0.0011710553533501157,0.06323698908090591
257,0.002267650794237854,0.14512965083122253
258,0.001332335706268038,0.0559580996632576
259,0.0027810512826992938,0.14461466670036316
260,0.004223327152431011,0.050679925829172134
261,0.0034749318978616168,0.09729809314012527
262,0.006055003830364772,0.08477005362510681
263,0.001354535558709392,0.07314492017030716
264,0.0040465713375144536,0.07283828407526016
265,0.0014175602488897064,0.06237265095114708
266,0.00242156620052728,0.05327445641160011
267,0.0037952534233530364,0.045543041080236435
268,0.005685266521241929,0.10233479738235474
269,0.0018515574435393433,0.08887475728988647
270,0.0026960372924804714,0.1455860137939453
271,0.0008398960861894857,0.07559064775705338
272,0.0016632913503536087,0.14304305613040924
273,0.0010998923098668512,0.07039310783147812
274,0.0023242900004754132,0.06043154001235962
275,0.0011767548593607949,0.05177721381187439
276,0.0020945438316890487,0.1466180682182312
277,0.0034070508111091044,0.14309613406658173
278,0.0010479745299865901,0.05030277743935585
279,0.0017005260391482258,0.09863051027059555
280,0.008725618943572044,0.052353713661432266
281,0.0017080656918033097,0.09565167874097824
282,0.002455060972886927,0.08347207307815552
283,0.0018875133749601113,0.13967598974704742
284,0.0029681739599808727,0.13653600215911865
285,0.002095525689197332,0.1383046954870224
286,0.004050661292341043,0.07291190326213837
287,0.002898336134173787,0.06376339495182037
288,0.00462861576428016,0.05554338917136192
289,0.0018578709031527307,0.04830464348196983
290,0.0008083527477888398,0.042034342885017395
291,0.000797159564883908,0.03666933998465538
292,0.004196610301733026,0.1510779708623886
293,0.0029807124907771745,0.035768549889326096
294,0.009974777698516851,0.11969733238220215
295,0.0012834748874108565,0.03850424662232399
296,0.0011063164386611829,0.11505690962076187
297,0.010267914086580277,0.10267914086580276
298,0.002797386646270768,0.1398693323135376
299,0.0029498239358266777,0.08849471807479858
300,0.0026982653141022638,0.13491326570510864
301,0.0011689824362596042,0.06312505155801773
302,0.0010198012546256937,0.05506926774978638
303,0.003945535359283288,0.09469284862279892
304,0.0010869293115460905,0.05652032420039177
305,0.002540477448039597,0.13718578219413757
306,0.0025851754126726125,0.13959947228431702
307,0.0026201651646541313,0.13624858856201172
308,0.001653693043268648,0.12898805737495422
309,0.0017694633554768177,0.1309402883052826
310,0.001223081350326599,0.08561569452285767
311,0.00289958963791549,0.06959015130996704
312,0.0014547942013576425,0.08437806367874146
313,0.00496083391564233,0.06945167481899261
314,0.0009922189337592628,0.06151757389307022
315,0.0016853061539156427,0.09100653231143951
316,0.001478887828333211,0.062113288789987564
317,0.0016064321731820378,0.05461869388818741
318,0.0017114582338503587,0.0479208305478096
319,0.0010007424723534645,0.0420311838388443
320,0.0028069136664271867,0.11227654665708542
321,0.0015799769067338534,0.0442393533885479
322,0.0014899615198374755,0.038738999515771866
323,0.00302634201943886,0.1452644169330597
324,0.0007285435612386254,0.037884265184402466
325,0.0027804548541704812,0.033365458250045776
326,0.004915533276895682,0.029493199661374092
327,0.0004676101463183675,0.02618616819381714
328,0.00033377419625013567,0.023364193737506866
329,0.006427981636740945,0.14141559600830078
330,0.004330629110336303,0.1299188733100891
331,0.0003514081725608237,0.03232955187559128
332,0.004154630502065271,0.12463891506195068
333,0.004322220786259725,0.11237774044275284
334,0.0009745730256493286,0.04288121312856674
335,0.010822147876024247,0.10822147876024246
336,0.0021394310575543235,0.14120244979858398
337,0.0014289166120922028,0.04858316481113434
338,0.0025075213717563535,0.14042119681835175
339,0.0035057256796530933,0.09816031903028488
340,0.0009007014955084411,0.054042089730501175
341,0.001810093195392546,0.04706242308020592
342,0.002563867485150706,0.04102187976241112
343,0.0009448297195516872,0.1114899069070816
344,0.002178078331053258,0.04356156662106514
345,0.0014590757110944568,0.03793596848845482
346,0.002397215149055011,0.11506632715463638
347,0.0028516867756844294,0.14258433878421783
348,0.0049447242170573185,0.09889448434114456
349,0.0021967881669600897,0.05272291600704193
350,0.016008594383796055,0.09605156630277634
351,0.010545194149017334,0.08436155319213867
352,0.0019329966683137327,0.0734538733959198
353,0.0010480265532221865,0.07336185872554779
354,0.0007372376357400559,0.0634024366736412
355,0.0016112422873808554,0.13856683671474457
356,0.0031631108787324694,0.05693599581718445
357,0.0014495634857346223,0.0492851585149765
358,0.001423503210147222,0.042705096304416656
359,0.0007137579556841894,0.03711541369557381
360,0.0016201663762331008,0.03240332752466202
361,0.0040877069036166025,0.12263120710849762
362,0.004568241536617463,0.1096377968788147
363,0.009669747203588572,0.09669747203588486
364,0.010533630847930974,0.08426904678344727
365,0.0013991297724155983,0.07275474816560745
366,0.005195382450308118,0.07273535430431366
367,0.0013554402343604875,0.06235025078058243
368,0.001292442786507357,0.08271633833646774
369,0.0017953636806186499,0.14721982181072235
370,0.0013974645863409115,0.06428337097167969
371,0.0033272826536137126,0.14640043675899506
372,0.0024806153157662064,0.14387568831443787
373,0.002629669507344685,0.07889008522033691
374,0.0008557740598917387,0.06846192479133606
375,0.003470804542303147,0.1388321816921234
376,0.004829951096326113,0.0772792175412178
377,0.0012450528641542548,0.06723285466432571
378,0.0029804826430653046,0.13710220158100128
379,0.0036877460385624354,0.14013434946537018
380,0.0011528543032270694,0.0783940926194191
381,0.008598708547651768,0.06878966838121414
382,0.002385738172701521,0.1336013376712799
383,0.0012756212344094942,0.07908851653337479
384,0.0023532984157403963,0.07059895247220993
385,0.0017178873014120155,0.06184394285082817
386,0.001349872816354071,0.05399491265416145
387,0.001908914446830829,0.09544572234153748
388,0.0013222673109599817,0.05553522706031799
389,0.001097824763168156,0.04830428957939148
390,0.00422484427690506,0.10139626264572144
391,0.0008998834528030365,0.050393473356962204
392,0.002818126380443658,0.14090631902217865
393,0.004328411072492683,0.09522504359483719
394,0.0012078185606262883,0.05555965378880501
395,0.0021844657533097284,0.1441747397184372
396,0.000944064240212842,0.05097946897149086
397,0.0021489610814532127,0.09885220974683762
398,0.0012493629540717209,0.08745540678501129
399,0.0009630246204327223,0.061633575707674026
400,0.0013378238305453232,0.05351295322179794
401,0.0008293581860407622,0.046444058418273926
402,0.01030352339148526,0.10303523391485214
403,0.0024374343454838425,0.0487486869096756
404,0.0020755780860783504,0.09962774813175201
405,0.003183831460774161,0.05094130337238312
406,0.0036686050395170846,0.04402326047420502
407,0.0007339251729159654,0.038164108991622925
408,0.0022652615957400968,0.15403778851032257
409,0.0006312934103712392,0.03661501780152321
410,0.00044479510850381823,0.03202524781227112
411,0.006829744411839379,0.12293539941310883
412,0.0035148575901985737,0.03514857590198517
413,0.000808943504173655,0.030739853158593178
414,0.002594262982408383,0.12452462315559387
415,0.00048519394227445115,0.03396357595920563
416,0.0023785644769668945,0.1189282238483429
417,0.003097720133761736,0.03717264160513878
418,0.0036976202612833482,0.1553000509738922
419,0.010882830619812012,0.10882830619812012
420,0.002398080006241932,0.09592320024967194
421,0.0009145926812601948,0.05304637551307678
422,0.0021146107465031872,0.09304287284612656
423,0.0010090286843479662,0.08072229474782944
424,0.010832179337740415,0.06499307602643967
425,0.0006952997762711998,0.05562398210167885
426,0.002129863592840451,0.0894542708992958
427,0.004284578065077471,0.07712240517139435
428,0.00317719287198534,0.1461508721113205
429,0.004859232476779677,0.0680292546749115
430,0.007287464104592915,0.0582997128367424
431,0.0024962358176708406,0.04992471635341644
432,0.001921610236168128,0.09608051180839539
433,0.001004909451764453,0.0522552914917469
434,0.0006389109151704695,0.044723764061927795
435,0.001965872943401639,0.1022253930568695
436,0.002220346778631327,0.08881387114524841
437,0.0011506012082102045,0.05753006041049957
438,0.0037127137184146523,0.14850854873657227
439,0.0017595891840756477,0.08446028083562851
440,0.007258205115795191,0.07258205115795135
441,0.0030521489679814287,0.14650315046310425
442,0.002384741107622969,0.07154223322868347
443,0.001804155023659132,0.06134127080440521
444,0.0009722325398968444,0.05250055715441704
445,0.0006249817088247113,0.04499868303537369
446,0.002040208578110082,0.10201042890548706
447,0.002653224393725395,0.047758039087057114
448,0.0006825196867189443,0.04095118120312691
449,0.0035305339843034744,0.035305339843034744
450,0.001021446411808438,0.030643392354249954
451,0.003830893430858863,0.12258858978748322
452,0.0020882674994379133,0.10858990997076035
453,0.00946758091449767,0.09467580914497375
454,0.0045249267584748405,0.08144868165254593
455,0.004338092636317071,0.06940948218107224
456,0.00122632420000948,0.0588635616004467
457,0.0035204778735836487,0.08449146896600723
458,0.005140334899936404,0.07196468859910965
459,0.0019040213664993976,0.06092868372797966
460,0.005152392759919166,0.051523927599191666
461,0.002717759679345527,0.0924038290977478
462,0.0017157550091330704,0.07892473042011261
463,0.003239686414599438,0.06479372829198837
464,0.0015568499267103215,0.07784249633550644
465,0.00364572513434622,0.06562305241823196
466,0.001535062781638638,0.055262260138988495
467,0.003335339867550566,0.15342563390731812
468,0.001775598153472089,0.08522871136665344
469,0.0012408461576950184,0.059560615569353104
470,0.012578567489981776,0.050314269959926605
471,0.0030948534607888826,0.15474267303943634
472,0.0020567469976168124,0.09049686789512634
473,0.0019824166915246703,0.05550766736268997
474,0.0010229106182638862,0.04705388844013214
475,0.0033390615135431654,0.04006873816251755
476,0.00245982594788093,0.15742886066436768
477,0.0023327444990477618,0.15396113693714142
478,0.002687939309648659,0.15052460134029388
479,0.000992240553552669,0.04365858435630798
480,0.007415732102734933,0.10382024943828583
481,0.0016783513128761118,0.09063097089529037
482,0.000738887851567825,0.056155476719141006
483,0.0026671246935925275,0.04800824448466301
484,0.0011359550232115194,0.09769213199615479
485,0.00421278644353156,0.05055343732237816
486,0.005241804238822899,0.09435247629880905
487,0.0010172628009550817,0.05289766564965248
488,0.0006444803306036486,0.04511362314224243
489,0.002457795364241743,0.15238331258296967
490,0.0021084145359376817,0.09698706865310669
491,0.006390538066625595,0.05112430453300476
492,0.001286438830635196,0.043738920241594315
493,0.0015666486384968703,0.03759956732392311
494,0.0036933514333912067,0.15512076020240784
495,0.000944446184133387,0.03588895499706268
496,0.000624272152781671,0.031213607639074326
497,0.0015186372523507581,0.02733547054231167
498,0.016066202893853188,0.1285296231508255
499,0.0028724066913136705,0.1148962676525116
500,0.002770123471108038,0.038781728595495224
501,0.007834794265884086,0.10968711972236633
502,0.0035680418922791786,0.149857759475708
503,0.0033282431011853898,0.1464426964521408
504,0.000682507561786237,0.04777552932500839
505,0.0019785532355319395,0.09892766177654266
506,0.002674033599241076,0.1497458815574646
507,0.0015626793934244143,0.08438468724489212
508,0.001353595819738297,0.07309417426586151
509,0.0017087143801510136,0.07176600396633148
510,0.0031964743266939878,0.1470378190279007
511,0.0009510715802515689,0.06277072429656982
512,0.0008727697835818266,0.054111726582050323
513,0.0046667642891409485,0.04666764289140701
514,0.00717513156788734,0.10045184195041656
515,0.0028779944777498363,0.14389972388744354
516,0.0018650557359926555,0.08579256385564804
517,0.0013809754616687987,0.07457267493009567
518,0.003221447765827415,0.06442895531654358
519,0.0010861933634091062,0.08037830889225006
520,0.0016537439965067936,0.06945724785327911
521,0.002534388211267283,0.14699451625347137
522,0.0009840759298495939,0.06101270765066147
523,0.0021022202447061123,0.08408880978822708
524,0.003462813439824026,0.14543816447257996
525,0.002981757124265487,0.14312434196472168
526,0.008029921911656954,0.06423937529325485
527,0.0027268019815288595,0.081804059445858
528,0.0015441589885297115,0.13897430896759033
529,0.0013742319618671936,0.06596313416957855
530,0.001678390428424731,0.08056274056434631
531,0.005867489924033585,0.0704098790884018
532,0.007655675988644674,0.06124540790915489
533,0.0010631325095898645,0.05315662547945976
534,0.00936524048447626,0.0936524048447609
535,0.0024976412003694637,0.0549481064081192
536,0.0031790875870256054,0.1462380290031433
537,0.003703434951603929,0.0888824388384819
538,0.0005902493745094722,0.05902493745088577
539,0.0011751285275901652,0.08695951104164124
540,0.0012055256962781485,0.06027628481388092
541,0.0020286776125442137,0.08520445972681046
542,0.0022045262157920045,0.14108967781066895
543,0.0007649932692700039,0.06272944808006287
544,0.0019429152210560094,0.1398898959159851
545,0.001780113286299434,0.0818852111697197
546,0.0024309294032206,0.13613204658031464
547,0.003319683298469216,0.1327873319387436
548,0.0007559923299901885,0.07257526367902756
549,0.0014088824391374729,0.07607965171337128
550,0.0025783843145923157,0.06703799217939377
551,0.0042017826012203325,0.05882495641708374
552,0.0008880331598489376,0.0515059232711792
553,0.0010247279635900895,0.045088030397892
554,0.0037175118923199225,0.14126545190811157
555,0.00227521918714134,0.14561402797698975
556,0.002877610735595656,0.04604177176952362
557,0.007575788668225142,0.10606104135513306
558,0.001042189157528846,0.0479407012462616
559,0.007349128169673542,0.10288779437541962
560,0.003098422094532416,0.14252741634845734
561,0.002013279633089446,0.132876455783844
562,0.0018105193188322887,0.13759946823120117
563,0.010901527479291205,0.0872122198343277
564,0.002496789567746678,0.06491652876138687
565,0.001950646157970746,0.08582843095064163
566,0.0029466902980440934,0.07661394774913788
567,0.0023004811789317852,0.12882694602012634
568,0.005279166357858597,0.07390832901000977
569,0.003847542032599939,0.07695084065198898
570,0.0038025834494174104,0.06844650208950043
571,0.0014543758173087408,0.08144504576921463
572,0.0026294316809918734,0.13673044741153717
573,0.0014007379515823244,0.07283837348222733
574,0.0014695081521174857,0.06465835869312286
575,0.01064559537917495,0.08516476303339005
576,0.0022683319946135883,0.1360999196767807
577,0.0021421425044547276,0.12852855026721954
578,0.002725201791951047,0.07630565017461777
579,0.0021661620201744573,0.12563739717006683
580,0.0011615825196111217,0.06969495117664337
581,0.00277242039640787,0.08317261189222336
582,0.003395430743694733,0.07469947636127472
583,0.0014256916388331578,0.07698734849691391
584,0.002791049579780247,0.13397037982940674
585,0.0018721923232088696,0.13105346262454987
586,0.001042421249783288,0.07088464498519897
587,0.0021505127179224175,0.12472973763942719
588,0.0018717206337251586,0.08235570788383484
589,0.0012929704306397778,0.0724063441157341
590,0.0050844834186141545,0.08135173469781876
591,0.0018306491896516966,0.0732259675860405
592,0.0012381883570938925,0.07924405485391617
593,0.001518061850221121,0.07286696881055832
594,0.005605316055673029,0.07847442477941513
595,0.002555869806272401,0.13290522992610931
596,0.007324256747961513,0.07324256747961044
597,0.0007268518209472879,0.06541666388511658
598,0.0017166127264517503,0.08583063632249832
599,0.0016708372403760143,0.0768585130572319
600,0.0017486688281830815,0.07344409078359604
601,0.001051479650121777,0.06519173830747604
602,0.002619943835519688,0.05763876438140869
603,0.0025421924889099793,0.050843849778175354
604,0.0023727388609049126,0.09965503215789795
605,0.002605397540791282,0.13548067212104797
606,0.00438143908977545,0.08762878179550171
607,0.00098232203163356,0.06286861002445221
608,0.002520971508189056,0.055461373180150986
609,0.0023502130061419713,0.09400852024555206
610,0.004726716627678131,0.05672059953212738
611,0.004983739182353795,0.0498373918235302
612,0.006232469808310976,0.09971951693296432
613,0.0018505662058807698,0.08882717788219452
614,0.0017839451743820165,0.07849358767271042
615,0.0014984146084482135,0.06892707198858261
616,0.0013697994026294809,0.06027117371559143
617,0.002629761584104351,0.05259523168206215
618,0.003945739939809984,0.09469775855541229
619,0.009056385606527502,0.05433831363916397
620,0.005913699045777855,0.04730959236621857
621,0.0010859182986781562,0.04126489534974098
622,0.0015484176576155957,0.1083892360329628
623,0.0011184255397618378,0.09618459641933441
624,0.0016530322474109284,0.14216077327728271
625,0.0031918952098267733,0.08298927545547485
626,0.0028943449936136983,0.06367558985948563
627,0.005106573458761531,0.08170517534017563
628,0.008055676706135684,0.06444541364908218
629,0.009314969182014873,0.05588981509208679
630,0.002357647803269731,0.08959061652421951
631,0.0031922544456193438,0.05746058002114296
632,0.0010807295532361922,0.049713559448719025
633,0.0005984496221793729,0.04308837279677391
634,0.0023427177220592143,0.03748348355293274
635,0.0022437497973464443,0.15257498621940613
636,0.0009502668521951944,0.03611014038324356
637,0.000660546589647764,0.03170623630285263
638,0.0017630840567048217,0.1551513969898224
639,0.005835331976414367,0.11670663952827454
640,0.000535238689433198,0.03853718563914299
641,0.007001592312008805,0.11202547699213028
642,0.0008613617780335734,0.04134536534547806
643,0.0016414052383474647,0.03611091524362564
644,0.0022137559090679537,0.11511530727148056
645,0.004269630648196889,0.10247113555669785
646,0.002637370179097241,0.04747266322374344
647,0.0017149156580371294,0.04115797579288483
648,0.0014931798602149436,0.035836316645145416
649,0.0010457483430710544,0.03137245029211044
650,0.0004934333597477585,0.027632268145680428
651,0.0037320940332004737,0.16421213746070862
652,0.00875051745346648,0.122507244348526
653,0.003917609208397078,0.10969305783510208
654,0.001922963525761886,0.042305197566747665
655,0.0016989252500011745,0.1053333654999733
656,0.000867069483951145,0.04508761316537857
657,0.003378336628278825,0.1013500988483429
658,0.0015286371625720491,0.08866095542907715
659,0.0057172041386377515,0.05717204138636589
660,0.00864954069256825,0.08649540692567825
661,0.0022594308337351545,0.05874520167708397
662,0.0023489966988576205,0.08456388115882874
663,0.0009843255015653067,0.07284008711576462
664,0.0023997835814956996,0.06239437311887741
665,0.0011599007184099612,0.05335543304681778
666,0.002254977449777454,0.09019909799098969
667,0.0013405532929419333,0.07775209099054337
668,0.00665256753563913,0.06652567535638809
669,0.0018079820133399531,0.0759352445602417
670,0.0014578784289589095,0.06706240773200989
671,0.0023800479248171193,0.0571211501955986
672,0.004867826029658477,0.048678260296583176
673,0.0029986512202503715,0.15592986345291138
674,0.0008507625987932312,0.04423965513706207
675,0.0024088039284667073,0.10116976499557495
676,0.0012920951361178306,0.08786246925592422
677,0.007123386953027097,0.05698709562420845
