player_color,move
white,8-4/8-3
black,8-7/7-4
white,6-4/24-23
black,6-5/8-4
white,8-4/23-22
black,5-3/6-4/3-1/6-4
white,
black,6-5/8-4
white,
black,5-2/6-4
white,25-20/25-23
black,25-22/24-18
white,25-19/6-2
black,13-9/9-4
white,6-1/13-7
black,25-23/25-22
white,25-24/6-4
black,25-24/23-20
white,25-19/6-4
black,22-20/24-18
white,25-24/20-16
black,18-17/17-11
white,13-10/10-4
black,11-8/13-8
white,13-8/8-4
black,8-4/13-10
white,23-20/20-16
black,8-4/20-19
white,13-8/24-23
black,10-8/8-4
white,8-3/19-16
black,25-22/22-20
white,25-22/23-22
black,13-8/19-14/20-15/15-10
white,13-8/24-22
black,8-7/7-4
white,16-13/13-10/10-7/7-4
black,10-4/13-12
white,8-4/19-16
black,14-10/10-5
white,16-13/13-12
black,
white,12-7/7-3
black,25-19/19-14
white,16-13/13-10/10-7/7-4
black,5-2/14-8
white,22-18/18-15
black,8-4/20-15
white,15-9/9-3/16-10/10-4
black,25-23/23-19
white,22-17/17-14
black,19-14/14-10
white,22-16/16-13
black,10-4/2-0
white,13-12/14-12
black,4-1/4-1/4-1/4-1
white,12-11/11-10/10-9/9-8
black,4-1/1-0
white,8-4/12-8/8-4/3-0
black,4-1/1-0
white,3-0/4-0
black,1-0/1-0
white,4-1/1-0
black,4-3/3-0
white,4-1/1-0
black,4-3/3-0
white,4-1/1-0
black,4-2/2-0
white,4-0/4-0/4-0/4-0
black,1-0/1-0
white,4-1/1-0
black,4-0/4-0/4-0/4-0
white,4-0/4-0
black,4-0
