player_color,move
white,6-4/6-4/24-22/6-4
black,6-2/8-4/8-4/8-4
white,6-3/8-4
black,13-10/10-4
white,8-2/24-23
black,25-22/13-10/10-7/7-4
white,25-24/6-4
black,24-19/19-18
white,8-2/23-22
black,22-16/24-20
white,13-7/24-23
black,25-24/6-4
white,13-8/8-4
black,6-4/6-5
white,7-1/13-8
black,25-22/5-4
white,8-2/22-20
black,13-9/9-4
white,20-16/23-22
black,6-4/13-8
white,13-8/8-4
black,13-10/22-20
white,13-10/10-7/7-4/16-13
black,10-4/16-11
white,13-7/7-3
black,8-6/11-9/6-4/20-18
white,2-1/22-16
black,25-20/18-14
white,16-10/10-7
black,14-9/9-6
white,2-1/7-1
black,20-14/14-8/8-2/20-14
white,22-17/17-14
black,6-3/14-10
white,2-1/3-2/14-13/13-12
black,10-6/2-0/3-0/6-2
white,12-7/7-2/1-0/1-0
black,2-0/4-0
white,1-0/1-0
black,4-2/2-1
white,2-0/2-0
black,4-2/2-0
white,1-0/4-1/1-0/4-1
black,4-2/2-0
white,1-0/4-0
black,4-3/3-0
white,4-1/1-0
black,4-1/1-0
white,4-2/2-1
black,4-2/2-1
white,1-0/4-0
black,4-1/1-0
white,4-0/4-0
