player_color,move
white,6-4/8-2
black,13-11/13-7
white,8-3/13-8/13-8/13-8
black,11-7/13-8
white,13-8/13-10
black,13-8/13-11
white,10-4/8-3
black,8-2/8-2/24-18/24-18
white,8-5/5-4
black,6-3/8-2
white,6-4/6-3
black,8-6/11-7
white,6-4/6-1
black,6-3/8-7
white,3-1/8-2
black,18-15/15-11
white,8-4/8-2
black,6-2/6-2/6-2/11-7
white,24-19/19-14/14-9/9-4
black,25-19/19-16
white,4-1
black,3-1/7-2
white,25-19/19-13/13-7/7-1
black,25-19/3-1
white,2-1/3-0
black,16-14/14-11
white,2-1/3-0
black,19-14/14-13
white,1-0/2-0/4-2/2-0
black,7-4/13-8
white,4-2/2-0
black,7-1/8-3
white,4-1/1-0
black,3-1/4-3
white,1-0/4-1/4-1/4-1
black,7-1/7-1/11-5/5-0
white,1-0/1-0
black,2-1/3-0
white,1-0/1-0
black,2-0/2-0/2-0/2-0
white,1-0/1-0
black,2-0/2-0
white,1-0
