player_color,move
white,6-5/6-5/5-4/5-4
black,24-23/23-18
white,13-10/13-8
black,8-3/13-8/13-8/13-8
white,8-4/13-8
black,6-4/13-8
white,13-10/13-8
black,8-4/13-8
white,6-2/8-4/8-4/8-4
black,8-7/7-4
white,8-4/10-4
black,18-17/17-12
white,25-20/6-4
black,3-2/24-18
white,10-5/5-4
black,6-4/8-4
white,20-16/16-12/12-8/8-4
black,6-5/18-12
white,6-2/24-20/24-20/20-16
black,25-24/6-1
white,2-1/16-12
black,25-20/6-4
white,12-7/7-2/20-15/15-10
black,12-10/10-4
white,10-7/7-4/2-0/2-0
black,8-4/20-18
white,4-1/1-0
black,8-2/8-2/8-2/18-12
white,4-1/1-0
black,2-1/12-8
white,4-2/1-0
black,4-1/12-9/9-6/6-3
white,2-1/1-0
black,2-1/8-3
white,4-3/3-0
black,4-0/4-0/4-0/4-0
white,4-1/1-0/4-1/1-0
black,2-1/2-0
white,4-2/2-0
black,3-1/1-0
white,4-1/1-0/4-1/1-0
black,3-1/1-0
white,4-0/4-0/4-0
