player_color,move
white,13-7/7-6
black,13-8/13-7
white,6-5/6-4
black,7-4/8-4
white,8-4/13-8
black,6-4/13-7
white,8-4/13-10
black,6-5/7-4
white,6-4/8-4
black,8-4/24-18
white,10-4/13-8
black,5-4/13-12/13-12/12-11
white,
black,8-4/11-8
white,25-23/8-4
black,6-3/6-3/18-15/15-12
white,5-4/8-4
black,6-4/12-7
white,24-18/24-18/18-12/18-12
black,25-23/24-18
white,6-4/23-18
black,12-6/6-4
white,12-9/9-4
black,18-12/23-20
white,18-14/14-13
black,25-24/24-18
white,13-7/7-4
black,25-22/8-4
white,6-4/12-6
black,3-1/8-6/6-4/22-20
white,4-2/2-0/6-4/6-4
black,3-1/20-17
white,4-1/1-0
black,4-1/17-14/14-11/11-8
white,4-3/3-2/2-1/1-0
black,4-3/3-1
white,4-3/3-0
black,4-1/20-18
white,4-1/1-0
black,4-1/8-3
white,4-0/4-0
black,18-17/17-12
white,4-3/3-0
black,4-1/12-9/9-6/6-3
white,4-2/2-0
black,3-1/4-0
white,4-1/1-0
black,4-3/4-0
white,4-1/1-0
black,3-2/4-1
white,4-2/2-0
black,2-0/3-0/4-0/4-0
white,4-1/1-0
black,1-0/1-0/1-0/1-0
white,4-0/4-0
