player_color,move
white,8-3/8-2
black,8-4/13-10
white,6-4/24-23
black,6-1/6-4
white,25-24/6-3
black,25-24/10-4
white,8-5/5-4
black,6-5/8-4
white,6-3/13-10/10-7/7-4
black,5-2/6-1
white,25-22/25-19
black,25-20/20-15/15-10/13-8
white,6-5/6-5/5-4/5-4
black,13-8/13-10
white,13-12/19-16
black,25-19/10-4/19-13/10-4
white,25-22/13-7
black,24-18/18-16
white,25-20/13-7
black,2-1/13-12/16-15/15-14
white,25-20/7-4
black,8-4/14-9
white,25-23/20-16
black,25-23/24-18
white,25-23/22-16
black,23-20/24-18
white,16-15/16-15/23-22/23-22
black,8-6/6-1
white,3-1/20-15
black,8-4/12-9
white,22-17/17-16
black,25-20/18-15
white,22-20/20-16
black,15-13/13-8
white,15-12/12-8
black,8-2/20-14/14-8/8-2
white,15-10/10-4
black,18-14/14-8
white,8-3/15-12
black,2-1/8-3
white,25-22/12-7
black,25-19/19-18
white,25-22/3-1
black,20-14/14-11
white,22-17/17-16
black,11-6/6-4
white,22-17/17-16
black,18-13/13-10
white,16-13/13-8
black,10-7/7-2
white,8-7/7-6/6-5/5-4
black,2-0/2-0
white,3-1/16-15
black,4-2/2-0/4-2/2-0
white,15-12/12-7
black,1-0/4-1
white,7-4/16-15
black,1-0/1-0/1-0/1-0
white,15-14/16-12
black,4-1/1-0
white,12-7/7-2/14-9/9-4
black,4-0/4-0/4-0/4-0
white,1-0/1-0
black,4-1/1-0
