player_color,move
white,6-3/6-4
black,8-4/13-8
white,6-3/6-4
black,13-10/13-8
white,6-3/8-3
black,6-5/6-5/5-4/5-4
white,8-4/8-2
black,10-9/9-4
white,13-8/24-23
black,8-7/7-1
white,25-22/8-2
black,6-4/24-18
white,22-18/18-15
black,8-4/13-10
white,
black,8-4/13-10
white,
black,8-5/5-4
white,
black,10-4/18-14
white,25-20/13-7
black,6-4/14-13
white,7-4/13-7
black,10-4/13-10
white,7-2/13-12
black,6-5/10-4
white,25-22/13-12
black,5-2/24-19
white,25-22/12-7
black,19-14/14-10
white,7-1/22-16/16-10/10-4
black,10-8/8-4
white,2-1/3-1
black,2-0/4-1/4-1/4-1
white,12-7/7-4
black,1-0/4-1
white,22-16/16-13
black,1-0/1-0
white,2-1/13-8
black,4-1/1-0
white,8-7/7-4
black,1-0/4-3/3-2/2-1
white,1-0/1-0
black,4-1/1-0
white,1-0/1-0
black,1-0/1-0
white,2-1/1-0
black,4-0/4-0/4-0/4-0
white,3-1/1-0
black,4-1/1-0
white,3-0/3-0
black,4-0
