player_color,move
white,8-7/7-4
black,8-7/13-7
white,6-5/6-4
black,13-11/13-8
white,8-4/8-2
black,13-10/13-11
white,5-4/13-12/13-12/12-11
black,8-3/10-7
white,13-9/9-3
black,6-3/8-3
white,13-9/9-3
black,6-3/8-7
white,6-4/13-12
black,11-6/11-7
white,12-6/11-5/12-6
black,3-2/6-2
white,6-4
black,24-20/20-16/16-12/12-8
white,
black,6-3/8-7
white,25-21/6-4
black,6-3/6-2
white,6-4/21-20
black,7-4/4-2
white,6-4/20-16
black,24-20/20-15
white,16-10/10-7
black,
white,3-1/7-4
black,25-24/24-18
white,
black,18-15/15-9
white,25-19/19-14
black,9-3
white,14-11/11-8/8-5/5-2
black,7-3/7-4
white,24-19/24-20
black,4-1/7-3
white,19-14/14-11
black,2-1/7-2
white,11-8/20-17/17-14/14-11
black,3-1/3-1/3-1/3-1
white,8-2/11-6
black,2-1/7-1
white,3-0/6-4
black,3-0/3-0
white,2-0/2-0
black,2-1/3-0
white,2-1/1-0
black,3-1/2-0
white,4-0/4-0
black,1-0/2-0
white,4-3/3-0
black,1-0/1-0
white,4-0/4-0/4-0/4-0
black,1-0/1-0
white,4-3/3-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0
white,4-2/2-0
black,1-0
