player_color,move
white,13-7/7-4
black,8-4/8-2
white,8-3/24-23
black,25-20/6-4
white,6-5/6-5/5-4/5-4
black,25-24/13-10
white,8-2/8-2/13-7/13-7
black,6-1/6-1/6-1/6-1
white,25-23/6-2
black,10-4/13-7/7-1/13-7
white,6-2/7-4
black,7-6/8-4
white,6-2/23-22
black,13-10/10-9
white,7-4/13-7
black,13-10/10-7/9-6/7-4
white,7-3/13-12
black,6-1/6-4
white,12-7/23-22
black,24-18/18-16
white,25-22/22-16
black,16-13/24-18
white,2-1/22-16
black,25-20/13-8/20-15/15-10
white,16-15/15-12
black,25-24/18-15
white,25-23/12-8
black,15-14/14-12
white,8-7/7-6/6-5/5-4
black,8-5/5-2/12-9/9-6
white,25-19/25-22
black,
white,2-1/19-16
black,
white,2-1/3-1
black,
white,2-1/22-16
black,25-19/25-20
white,16-12/12-7
black,19-13/13-10
white,7-6/6-4
black,10-6/6-3
white,25-22/16-13/13-10/10-7
black,25-22/22-20
white,25-19/2-1
black,20-17/17-12
white,7-6/6-4
black,20-17/17-14/14-11/11-8
white,22-20/20-15
black,8-7/7-4
white,19-14/14-13
black,25-19/19-15
white,15-12/12-8
black,2-1/15-12
white,25-23/8-4
black,12-11/11-9
white,23-20/20-16
black,25-22/22-20
white,16-15/15-11
black,20-17/17-13
white,11-10/10-9/9-8/8-7
black,13-12/12-6
white,7-2/1-0
black,4-1/6-1
white,1-0/1-0/1-0/1-0
black,1-0/1-0
white,2-0/4-0
black,1-0/1-0
white,4-1/1-0
black,4-3/3-0
white,4-0/4-0/4-0/4-0
black,4-1/1-0
white,4-2/2-0
black,4-3/4-1
white,4-2/2-1
black,3-2/2-0
white,1-0/4-0
