player_color,move
white,8-3/24-23
black,6-4/13-10
white,6-4/8-3
black,10-4/13-10
white,8-3/23-22
black,8-4/10-9
white,6-4/6-3
black,9-4/24-18
white,6-2/6-2/24-20/20-16
black,13-10/10-4
white,13-8/8-2
black,6-5/8-4
white,13-11/11-7
black,
white,3-1/7-2
black,
white,13-8/8-3/13-8/8-3
black,
white,2-1/3-1
black,
white,2-1/2-1/2-1/16-15
black,
white,13-9/9-8
black,
white,3-2/8-4
black,
white,15-11/11-5
black,25-23/25-23/5-3/3-1
white,25-22/25-24
black,
white,22-16/16-10/10-4/24-18
black,25-19/23-20
white,25-22/18-16
black,19-13/23-18
white,22-20/20-17
black,
white,17-16/16-13
black,25-19/6-4
white,13-9/9-8
black,6-4/19-13
white,8-2/2-1
black,18-14/14-8
white,16-11/11-9
black,13-12/12-6
white,3-1/9-8
black,6-1/6-4
white,8-4/1-0
black,4-1/13-10/10-7/7-4
white,1-0/1-0/1-0/1-0
black,8-2/2-1
white,1-0/1-0/1-0/3-1
black,4-1/13-10/10-7/7-4
white,1-0/3-0
black,13-8/8-3/20-15/15-10
white,4-1/1-0
black,10-4/4-1
white,4-2/2-0
black,4-1/3-0
white,4-2/2-0
black,1-0/1-0
white,4-0/4-0
