player_color,move
white,6-5/6-5/5-4/5-4
black,8-4/13-10
white,8-3/24-23
black,8-4/13-10
white,6-3/6-4
black,10-7/10-7/7-4/7-4
white,6-5/23-22/5-4/24-23
black,6-4/13-10
white,13-10/10-7/7-4/13-10
black,10-4/13-10
white,8-7/7-4
black,6-5/10-4
white,8-4/13-8
black,6-1/8-4
white,8-4/13-12
black,25-19/5-1
white,12-7/7-2/13-8/8-3
black,24-18/18-14
white,10-7/7-3
black,6-3/19-16/16-13/13-10
white,25-19/23-22
black,25-20/25-20/14-9/9-4
white,19-15/22-16
black,25-23/23-19
white,25-19/16-15
black,19-14/14-11
white,15-12/19-13
black,20-16/16-12/12-8/8-4
white,25-22/22-16
black,11-6/6-2
white,12-8/8-4/16-12/12-8
black,24-19/19-15
white,3-2/8-3
black,15-9/9-3/20-14/14-8
white,15-10/10-8
black,2-1/3-1
white,2-1/8-3
black,8-2/2-0
white,1-0/3-0
black,4-3/3-0
white,3-0/3-0/3-0/3-0
black,4-1/1-0
white,4-2/2-0
black,1-0/1-0
white,4-1/1-0
black,4-2/2-1
white,4-3/3-2/2-1/1-0
black,4-2/2-0
white,4-3/3-0
black,4-2/2-0
white,4-0/4-0/4-0/4-0
black,4-3/3-0
white,4-0
