player_color,move
white,6-2/8-4/8-4/8-4
black,6-4/24-18
white,6-3/6-4
black,13-8/24-18
white,13-10/10-4
black,6-5/8-4
white,6-3/6-4
black,8-2/8-4
white,13-8/8-2
black,5-4/8-4
white,13-8/24-22
black,2-1/6-4
white,25-22/3-1
black,13-9/9-4
white,8-2/22-16/16-10/10-4
black,13-10/10-4
white,4-1/4-1/13-10/13-10
black,6-2/2-1
white,22-19/19-16/16-13/13-10
black,25-19/13-7/7-1/19-13
white,10-5/5-2
black,13-11/11-6
white,10-8/8-5
black,13-10/10-4
white,5-2/10-4
black,6-4/18-17
white,2-0/2-0/2-0/2-0
black,4-1/17-12
white,1-0/1-0
black,18-17/17-11
white,1-0/2-0
black,4-3/3-2/2-1/11-10
white,3-0/4-0
black,12-7/7-4
white,4-2/2-0/4-2/2-0
black,10-5/5-4
white,4-0/4-0
black,4-3/3-0
white,4-0
