player_color,move
white,8-3/8-4
black,13-10/10-7/7-4/13-10
white,6-4/6-3
black,8-2/8-2/10-4/24-18
white,6-5/6-4
black,13-10/10-4
white,13-7/7-4
black,
white,8-4/13-7
black,25-19/8-4
white,25-22/5-4
black,13-10/19-14
white,7-4/13-8
black,6-4/10-4
white,8-4/13-9/9-5/5-1
black,25-24/6-2
white,
black,6-2/13-10
white,25-20/24-22
black,2-1/6-2
white,25-22/13-8
black,2-1/6-1
white,8-7/7-2
black,10-4/24-20
white,20-17/17-16
black,14-9/20-14
white,25-22/22-16
black,25-20/20-18
white,16-13/13-12
black,14-9/9-4/18-13/13-8
white,25-22/2-1
black,8-6/6-1
white,22-16/16-13
black,2-0/2-0
white,3-1/13-7
black,2-1/1-0
white,7-6/6-2
black,4-2/2-0
white,22-17/17-16
black,4-2/2-1
white,22-18/18-15
black,4-3/3-0
white,
black,1-0/4-1
white,
black,1-0/4-1
white,25-20/20-16
black,1-0/1-0
white,2-1/15-12
black,4-2/2-0
white,12-11/11-7
black,1-0/1-0
white,7-4/16-15
black,1-0/4-0
white,16-10/10-8
black,4-2/2-0
