player_color,move
white,6-4/8-3
black,6-4/13-8
white,13-10/10-4
black,6-4/24-18
white,6-1/8-2
black,
white,3-1/6-4/6-4/6-4
black,25-23/13-11/11-9/9-7
white,25-23/8-3
black,7-2/13-8/13-8/23-18
white,25-23/24-20
black,25-23/23-22
white,25-23/20-16
black,13-7/7-6
white,13-12/23-20
black,8-2/22-20
white,25-22/13-8
black,6-1/6-1/6-1/6-1
white,25-22/8-2
black,8-4/18-13
white,25-23/13-12
black,25-19/25-22
white,13-12/20-16
black,19-18/22-20
white,12-8/8-4/12-8/8-4
black,8-7/7-1
white,23-20/20-18
black,18-13/13-10
white,18-15/22-20
black,25-22/8-6
white,16-10/10-7
black,
white,2-1/7-2
black,25-19/6-4
white,20-18/18-15
black,8-6/19-16
white,2-1/22-16
black,8-7/7-4
white,15-13/13-8
black,6-1/22-16
white,15-14/14-12
black,20-18/18-12
white,8-6/6-3
black,16-13/13-10/10-7/7-4
white,25-22/22-17
black,12-6/16-15
white,16-10/17-12
black,25-20/6-4
white,10-9/12-8
black,20-15/20-15/15-10/15-10
white,9-7/7-4
black,10-6/6-3
white,3-1/8-7
black,3-2/10-4
white,7-2/16-12
black,1-0/2-0
white,12-7/7-5
black,4-2/2-0
white,2-0/5-4
black,1-0/1-0/1-0/1-0
white,1-0/1-0/1-0/1-0
black,1-0/4-0
white,1-0/4-1/1-0/4-1
black,4-2/4-1
white,1-0/4-0
black,2-1/4-2
white,4-1/1-0
black,4-1/2-0
white,4-1/1-0
black,4-3/3-0
white,4-2/2-0
black,1-0/1-0
white,4-3/3-0
black,4-2/2-1
white,4-2/2-0
black,1-0/1-0
