player_color,move
white,6-4/6-3
black,8-2/8-2/8-2/13-7
white,6-5/6-5/5-4/5-4
black,6-5/7-4
white,3-2/6-5/5-4/8-7
black,6-4/13-9
white,7-6/6-5/5-4/8-7
black,5-2/24-20
white,7-2/8-4
black,6-4/9-3
white,13-7/24-22
black,25-20/13-10
white,7-6/6-4
black,6-4/13-9
white,13-11/11-7
black,2-1/6-4
white,25-24/7-3
black,25-24/9-4
white,13-10/13-8
black,2-1/10-4
white,
black,2-1/24-18
white,25-22/8-3
black,2-1/24-18
white,22-19/22-19/19-16/19-16
black,18-17/17-16/20-19/19-18
white,10-9/9-4
black,25-19/18-14
white,13-7/7-2
black,
white,2-1/3-1
black,25-20/20-18
white,16-13/16-12
black,25-20/19-16
white,12-11/11-8
black,25-20/20-18
white,8-3
black,18-13/13-10
white,13-10/10-7/7-4/1-0
black,25-20/4-1
white,1-0/2-0
black,4-1/16-14
white,2-0/3-0
black,10-8/8-6/6-4/20-18
white,3-2/2-1/1-0/4-3
black,14-8/8-3
white,3-0/4-0
black,3-2/18-12
white,4-0/4-0
black,12-7/7-4
white,4-1/1-0
black,20-15/20-15/15-10/15-10
white,4-1/1-0
black,10-5/10-4
white,4-1/1-0/4-1/1-0
black,5-3/3-0
white,4-2/2-0
