player_color,move
white,13-10/24-20
black,6-2/8-4/8-4/8-4
white,13-9/9-8
black,6-1/24-18
white,25-22/22-18
black,6-4/6-1
white,13-7/13-7/7-1/7-1
black,25-22/25-20
white,6-1/6-1/6-1/10-5
black,25-21/13-12
white,25-23/6-1
black,25-23/6-4/23-21/12-10
white,20-19/19-17
black,10-4/21-18
white,17-14/18-16
black,13-12/12-6
white,6-5/23-18
black,6-5/5-4/13-12/12-11
white,25-22/18-17
black,11-10/10-4
white,22-19/19-14
black,13-11/18-16/16-14/14-12
white,25-22/22-18
black,11-9/12-8
white,
black,8-4/9-3
white,
black,21-16/16-14
white,
black,13-8/8-6
white,25-19/25-19/18-12/12-6
black,25-23/23-22
white,6-5/19-16
black,3-1/22-19
white,8-6/6-1
black,
white,5-1/19-18
black,25-23/14-12/23-21/21-19
white,18-17/17-14
black,19-18/18-16
white,5-1/8-7
black,12-6/6-3
white,5-1/7-6
black,22-19/19-14
white,25-23/8-5
black,3-1/14-10
white,16-11/11-6/6-1/23-18
black,10-7/7-5
white,25-19/19-18
black,5-1/16-10
white,14-8/18-17
black,10-7/7-5
white,5-1/17-14
black,5-3/3-0
white,8-7/14-10
black,1-0/1-0
white,7-1/8-2/10-4/4-0
black,4-3/3-1
white,1-0/1-0/1-0/2-0
black,4-3/3-0
white,1-0/1-0
black,4-3/3-1
white,1-0/1-0
black,4-1/1-0
white,1-0/1-0
black,4-2/4-1
white,1-0/1-0
black,4-1/2-0
white,1-0/1-0
