player_color,move
white,13-8/24-23
black,13-7/7-4
white,8-4/23-22
black,13-8/13-10
white,6-4/13-10
black,10-4/13-8
white,6-4/13-12
black,25-20/6-4
white,8-4/13-10
black,6-1/6-5
white,25-24/6-4
black,25-20/8-4
white,12-11/11-10/24-23/23-22
black,5-4/6-1
white,10-4/13-8
black,6-4/24-18
white,8-4/10-9
black,20-15/15-12
white,25-22/8-4
black,8-7/7-6/6-5/5-4
white,8-4/9-6
black,18-17/20-18
white,6-5/6-4
black,24-19/19-14/14-9/9-4
white,25-23/5-1
black,8-4/17-16
white,22-19/23-18
black,12-9/9-4
white,18-12/19-18
black,8-2/2-1
white,12-6/6-4
black,8-6/6-1
white,18-12/12-7
black,25-20/20-17
white,7-4/22-17
black,17-15/15-9
white,17-16/22-20
black,25-22/22-18
white,20-19/19-17
black,18-15/15-11
white,16-14/17-16
black,25-20/20-16
white,14-13/13-8
black,16-10/10-4/16-10/10-4
white,8-4/16-11
black,4-1/1-0
white,11-5/4-0/4-0/5-0
black,4-0/4-0
white,1-0/4-0
black,4-3/3-0
white,4-0/4-0/4-0/4-0
black,4-2/2-0
white,4-3/3-0
black,4-2/2-0
white,4-0/4-0
black,4-0/4-0/4-0/4-0
white,4-0/4-0
black,4-2/2-1
white,4-2/2-0
